municipality_code,city_district,cadastral_area,year,car_count,truck_count,total_vehicles,_fact_loaded_at
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2020,16,9,25,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2021,15,9,24,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2022,15,9,24,2026-01-12 01:35:11.492392
Brno-Nový Lískovec,Brno-Nový Lískovec,Pisárky,2023,15,9,24,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2010,7,11,18,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2011,6,11,17,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2012,6,11,17,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2013,5,10,15,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2014,5,10,15,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2015,5,10,15,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2016,5,10,15,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2017,6,10,16,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2018,6,10,16,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2019,5,10,15,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2020,4,10,14,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2021,4,10,14,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2022,3,12,15,2026-01-12 01:35:11.492392
Brno-Ořešín,Brno-Ořešín,Ořešín,2023,3,12,15,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2010,7,4,11,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2011,8,4,12,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2012,8,4,12,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2013,6,4,10,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2014,6,4,10,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2015,5,5,10,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2016,5,5,10,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2017,6,6,12,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2018,6,6,12,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2019,5,6,11,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2020,5,6,11,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2021,5,6,11,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2022,5,6,11,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Líšeň,2023,5,6,11,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2010,16,6,22,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2011,15,6,21,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2012,15,6,21,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2013,12,6,18,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2014,12,6,18,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2015,11,6,17,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2016,11,6,17,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2017,12,6,18,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2018,12,6,18,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2019,11,7,18,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2020,11,7,18,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2021,11,7,18,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2022,11,7,18,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Slatina,2023,11,7,18,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2010,14,8,22,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2011,14,8,22,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2012,15,8,23,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2013,12,7,19,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2014,12,7,19,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2015,12,7,19,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2016,12,7,19,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2017,14,12,26,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2018,14,12,26,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2019,14,12,26,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2020,14,12,26,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2021,14,12,26,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2022,15,10,25,2026-01-12 01:35:11.492392
Brno-Slatina,Brno-Slatina,Židenice,2023,15,10,25,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2010,10,6,16,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2011,9,6,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2012,8,6,14,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2013,9,6,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2014,10,6,16,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2015,10,6,16,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2016,1,6,7,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2017,11,6,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2018,11,6,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2019,11,6,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2020,11,6,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2021,11,6,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2022,11,11,22,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bohunice,2023,11,11,22,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2010,4,9,13,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2011,4,9,13,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2012,4,9,13,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2013,4,9,13,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2014,4,9,13,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2015,4,9,13,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2016,5,9,14,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2017,7,12,19,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2018,7,12,19,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2019,7,12,19,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2020,7,12,19,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2021,8,11,19,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2022,8,11,19,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Bosonohy,2023,8,11,19,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2010,2,15,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2011,2,15,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2012,2,15,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2013,2,15,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2014,2,15,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2015,2,15,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2016,2,15,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2017,3,12,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2018,3,12,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2019,3,12,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2020,3,12,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2021,3,12,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2022,3,12,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Nový Lískovec,2023,3,12,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2010,4,7,11,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2011,4,9,13,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2012,4,9,13,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2013,4,9,13,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2014,4,9,13,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2015,4,13,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2016,4,13,17,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2017,4,11,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2018,4,11,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2019,4,10,14,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2020,4,10,14,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2021,4,7,11,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2022,5,10,15,2026-01-12 01:35:11.492392
Brno-Starý Lískovec,Brno-Starý Lískovec,Starý Lískovec,2023,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2010,3,9,12,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2011,3,9,12,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2012,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2013,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2014,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2015,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2016,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2017,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2018,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2019,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2020,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2021,4,9,13,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2022,4,12,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Brněnské Ivanovice,2023,4,12,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2010,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2011,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2012,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2013,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2014,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2015,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2016,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2017,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2018,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2019,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2020,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2021,5,10,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2022,6,11,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Dvorska,2023,6,11,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2010,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2011,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2012,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2013,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2014,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2015,7,8,15,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2016,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2017,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2018,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2019,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2020,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2021,8,8,16,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2022,10,11,21,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Holásky,2023,10,11,21,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2010,5,13,18,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2011,5,13,18,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2012,5,13,18,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2013,5,13,18,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2014,5,13,18,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2015,5,13,18,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2016,5,15,20,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2017,5,15,20,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2018,5,15,20,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2019,5,15,20,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2020,5,15,20,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2021,5,15,20,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2022,6,16,22,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Slatina,2023,6,16,22,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2010,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2011,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2012,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2013,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2014,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2015,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2016,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2017,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2018,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2019,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2020,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2021,8,9,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2022,10,10,20,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Tuřany,2023,10,10,20,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2010,10,8,18,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2011,10,8,18,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2012,9,8,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2013,9,8,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2014,9,8,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2015,9,8,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2016,11,6,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2017,11,6,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2018,11,6,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2019,11,6,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2020,11,6,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2021,11,6,17,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2022,11,12,23,2026-01-12 01:35:11.492392
Brno-Tuřany,Brno-Tuřany,Černovice,2023,11,12,23,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2010,11,9,20,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2011,11,9,20,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2012,10,9,19,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2013,10,9,19,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2014,11,10,21,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2015,11,10,21,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2016,10,9,19,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2017,10,9,19,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2018,10,9,19,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2019,10,9,19,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2020,10,9,19,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2021,10,9,19,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2022,10,13,23,2026-01-12 01:35:11.492392
Brno-Útěchov,Brno-Útěchov,Útěchov u Brna,2023,10,13,23,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2010,10,9,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2011,10,10,20,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2012,9,10,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2013,9,10,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2014,10,9,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2015,9,9,18,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2016,9,9,18,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2017,10,9,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2018,10,9,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2019,10,9,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2020,10,9,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2021,10,9,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2022,10,13,23,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Maloměřice,2023,10,13,23,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2010,8,10,18,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2011,8,10,18,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2012,8,10,18,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2013,8,10,18,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2014,8,10,18,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2015,8,10,18,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2016,9,10,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2017,9,10,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2018,9,10,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2019,9,10,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2020,9,10,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2021,9,10,19,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2022,10,12,22,2026-01-12 01:35:11.492392
Brno-Vinohrady,Brno-Vinohrady,Židenice,2023,10,12,22,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2010,6,10,16,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2011,6,10,16,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2012,6,10,16,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2013,6,10,16,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2014,6,10,16,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2015,6,10,16,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2016,6,8,14,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2017,6,8,14,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2018,6,8,14,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2019,6,8,14,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2020,6,8,14,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2021,6,8,14,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2022,6,11,17,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Dolní Heršpice,2023,6,11,17,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Horní Heršpice,2010,5,10,15,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Horní Heršpice,2011,5,10,15,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Horní Heršpice,2012,5,10,15,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Horní Heršpice,2013,4,8,12,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Horní Heršpice,2014,4,8,12,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Horní Heršpice,2015,4,8,12,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Horní Heršpice,2016,6,8,14,2026-01-12 01:35:11.492392
Brno-jih,Brno-jih,Horní Heršpice,2017,7,13,20,2026-01-12 01:35:11.492392
