date_key,full_date,day,month,year,day_of_week,month_name,is_weekend
20110630,2011-06-30,30,6,2011,Thursday,June,f
20140808,2014-08-08,8,8,2014,Friday,August,f
20220817,2022-08-17,17,8,2022,Wednesday,August,f
20241113,2024-11-13,13,11,2024,Wednesday,November,f
20150523,2015-05-23,23,5,2015,Saturday,May,t
20100511,2010-05-11,11,5,2010,Tuesday,May,f
20230617,2023-06-17,17,6,2023,Saturday,June,t
20190312,2019-03-12,12,3,2019,Tuesday,March,f
20191226,2019-12-26,26,12,2019,Thursday,December,f
20140524,2014-05-24,24,5,2014,Saturday,May,t
20140621,2014-06-21,21,6,2014,Saturday,June,t
20181225,2018-12-25,25,12,2018,Tuesday,December,f
20150509,2015-05-09,9,5,2015,Saturday,May,t
20221113,2022-11-13,13,11,2022,Sunday,November,t
20190325,2019-03-25,25,3,2019,Monday,March,f
20200701,2020-07-01,1,7,2020,Wednesday,July,f
20240323,2024-03-23,23,3,2024,Saturday,March,t
20230920,2023-09-20,20,9,2023,Wednesday,September,f
20161103,2016-11-03,3,11,2016,Thursday,November,f
20200404,2020-04-04,4,4,2020,Saturday,April,t
20240223,2024-02-23,23,2,2024,Friday,February,f
20120823,2012-08-23,23,8,2012,Thursday,August,f
20230918,2023-09-18,18,9,2023,Monday,September,f
20211008,2021-10-08,8,10,2021,Friday,October,f
20150418,2015-04-18,18,4,2015,Saturday,April,t
20230921,2023-09-21,21,9,2023,Thursday,September,f
20230224,2023-02-24,24,2,2023,Friday,February,f
20190614,2019-06-14,14,6,2019,Friday,June,f
20100520,2010-05-20,20,5,2010,Thursday,May,f
20100801,2010-08-01,1,8,2010,Sunday,August,t
20110112,2011-01-12,12,1,2011,Wednesday,January,f
20110601,2011-06-01,1,6,2011,Wednesday,June,f
20120410,2012-04-10,10,4,2012,Tuesday,April,f
20220223,2022-02-23,23,2,2022,Wednesday,February,f
20160229,2016-02-29,29,2,2016,Monday,February,f
20240324,2024-03-24,24,3,2024,Sunday,March,t
20100430,2010-04-30,30,4,2010,Friday,April,f
20151119,2015-11-19,19,11,2015,Thursday,November,f
20241030,2024-10-30,30,10,2024,Wednesday,October,f
20121217,2012-12-17,17,12,2012,Monday,December,f
20111002,2011-10-02,2,10,2011,Sunday,October,t
20191004,2019-10-04,4,10,2019,Friday,October,f
20120818,2012-08-18,18,8,2012,Saturday,August,t
20170206,2017-02-06,6,2,2017,Monday,February,f
20151120,2015-11-20,20,11,2015,Friday,November,f
20100815,2010-08-15,15,8,2010,Sunday,August,t
20131130,2013-11-30,30,11,2013,Saturday,November,t
20171016,2017-10-16,16,10,2017,Monday,October,f
20201217,2020-12-17,17,12,2020,Thursday,December,f
20130625,2013-06-25,25,6,2013,Tuesday,June,f
20240219,2024-02-19,19,2,2024,Monday,February,f
20180127,2018-01-27,27,1,2018,Saturday,January,t
20200303,2020-03-03,3,3,2020,Tuesday,March,f
20170429,2017-04-29,29,4,2017,Saturday,April,t
20150515,2015-05-15,15,5,2015,Friday,May,f
20160610,2016-06-10,10,6,2016,Friday,June,f
20201104,2020-11-04,4,11,2020,Wednesday,November,f
20110802,2011-08-02,2,8,2011,Tuesday,August,f
20101214,2010-12-14,14,12,2010,Tuesday,December,f
20130620,2013-06-20,20,6,2013,Thursday,June,f
20190612,2019-06-12,12,6,2019,Wednesday,June,f
20101028,2010-10-28,28,10,2010,Thursday,October,f
20180319,2018-03-19,19,3,2018,Monday,March,f
20191218,2019-12-18,18,12,2019,Wednesday,December,f
20171021,2017-10-21,21,10,2017,Saturday,October,t
20160219,2016-02-19,19,2,2016,Friday,February,f
20230415,2023-04-15,15,4,2023,Saturday,April,t
20190706,2019-07-06,6,7,2019,Saturday,July,t
20100617,2010-06-17,17,6,2010,Thursday,June,f
20101031,2010-10-31,31,10,2010,Sunday,October,t
20230603,2023-06-03,3,6,2023,Saturday,June,t
20180927,2018-09-27,27,9,2018,Thursday,September,f
20171229,2017-12-29,29,12,2017,Friday,December,f
20210819,2021-08-19,19,8,2021,Thursday,August,f
20230719,2023-07-19,19,7,2023,Wednesday,July,f
20150513,2015-05-13,13,5,2015,Wednesday,May,f
20221029,2022-10-29,29,10,2022,Saturday,October,t
20110531,2011-05-31,31,5,2011,Tuesday,May,f
20170705,2017-07-05,5,7,2017,Wednesday,July,f
20201011,2020-10-11,11,10,2020,Sunday,October,t
20211114,2021-11-14,14,11,2021,Sunday,November,t
20150404,2015-04-04,4,4,2015,Saturday,April,t
20231231,2023-12-31,31,12,2023,Sunday,December,t
20151028,2015-10-28,28,10,2015,Wednesday,October,f
20141129,2014-11-29,29,11,2014,Saturday,November,t
20180618,2018-06-18,18,6,2018,Monday,June,f
20160430,2016-04-30,30,4,2016,Saturday,April,t
20130118,2013-01-18,18,1,2013,Friday,January,f
20220722,2022-07-22,22,7,2022,Friday,July,f
20150812,2015-08-12,12,8,2015,Wednesday,August,f
20100719,2010-07-19,19,7,2010,Monday,July,f
20180907,2018-09-07,7,9,2018,Friday,September,f
20241125,2024-11-25,25,11,2024,Monday,November,f
20110107,2011-01-07,7,1,2011,Friday,January,f
20151228,2015-12-28,28,12,2015,Monday,December,f
20240207,2024-02-07,7,2,2024,Wednesday,February,f
20150316,2015-03-16,16,3,2015,Monday,March,f
20130907,2013-09-07,7,9,2013,Saturday,September,t
20160120,2016-01-20,20,1,2016,Wednesday,January,f
20200530,2020-05-30,30,5,2020,Saturday,May,t
20170127,2017-01-27,27,1,2017,Friday,January,f
20200112,2020-01-12,12,1,2020,Sunday,January,t
20111219,2011-12-19,19,12,2011,Monday,December,f
20230310,2023-03-10,10,3,2023,Friday,March,f
20140412,2014-04-12,12,4,2014,Saturday,April,t
20170301,2017-03-01,1,3,2017,Wednesday,March,f
20100516,2010-05-16,16,5,2010,Sunday,May,t
20100124,2010-01-24,24,1,2010,Sunday,January,t
20170802,2017-08-02,2,8,2017,Wednesday,August,f
20111114,2011-11-14,14,11,2011,Monday,November,f
20100309,2010-03-09,9,3,2010,Tuesday,March,f
20130514,2013-05-14,14,5,2013,Tuesday,May,f
20131019,2013-10-19,19,10,2013,Saturday,October,t
20111011,2011-10-11,11,10,2011,Tuesday,October,f
20200128,2020-01-28,28,1,2020,Tuesday,January,f
20130319,2013-03-19,19,3,2013,Tuesday,March,f
20100120,2010-01-20,20,1,2010,Wednesday,January,f
20190728,2019-07-28,28,7,2019,Sunday,July,t
20110331,2011-03-31,31,3,2011,Thursday,March,f
20161031,2016-10-31,31,10,2016,Monday,October,f
20241130,2024-11-30,30,11,2024,Saturday,November,t
20131025,2013-10-25,25,10,2013,Friday,October,f
20230601,2023-06-01,1,6,2023,Thursday,June,f
20140715,2014-07-15,15,7,2014,Tuesday,July,f
20191221,2019-12-21,21,12,2019,Saturday,December,t
20211126,2021-11-26,26,11,2021,Friday,November,f
20210310,2021-03-10,10,3,2021,Wednesday,March,f
20100409,2010-04-09,9,4,2010,Friday,April,f
20100714,2010-07-14,14,7,2010,Wednesday,July,f
20161019,2016-10-19,19,10,2016,Wednesday,October,f
20180421,2018-04-21,21,4,2018,Saturday,April,t
20120820,2012-08-20,20,8,2012,Monday,August,f
20111129,2011-11-29,29,11,2011,Tuesday,November,f
20150227,2015-02-27,27,2,2015,Friday,February,f
20231018,2023-10-18,18,10,2023,Wednesday,October,f
20231112,2023-11-12,12,11,2023,Sunday,November,t
20120910,2012-09-10,10,9,2012,Monday,September,f
20150217,2015-02-17,17,2,2015,Tuesday,February,f
20140307,2014-03-07,7,3,2014,Friday,March,f
20150414,2015-04-14,14,4,2015,Tuesday,April,f
20240411,2024-04-11,11,4,2024,Thursday,April,f
20230529,2023-05-29,29,5,2023,Monday,May,f
20220505,2022-05-05,5,5,2022,Thursday,May,f
20130929,2013-09-29,29,9,2013,Sunday,September,t
20120207,2012-02-07,7,2,2012,Tuesday,February,f
20211116,2021-11-16,16,11,2021,Tuesday,November,f
20240729,2024-07-29,29,7,2024,Monday,July,f
20200715,2020-07-15,15,7,2020,Wednesday,July,f
20190702,2019-07-02,2,7,2019,Tuesday,July,f
20240724,2024-07-24,24,7,2024,Wednesday,July,f
20210125,2021-01-25,25,1,2021,Monday,January,f
20140930,2014-09-30,30,9,2014,Tuesday,September,f
20240307,2024-03-07,7,3,2024,Thursday,March,f
20191023,2019-10-23,23,10,2019,Wednesday,October,f
20181003,2018-10-03,3,10,2018,Wednesday,October,f
20210701,2021-07-01,1,7,2021,Thursday,July,f
20100227,2010-02-27,27,2,2010,Saturday,February,t
20111212,2011-12-12,12,12,2011,Monday,December,f
20110724,2011-07-24,24,7,2011,Sunday,July,t
20230320,2023-03-20,20,3,2023,Monday,March,f
20210529,2021-05-29,29,5,2021,Saturday,May,t
20100609,2010-06-09,9,6,2010,Wednesday,June,f
20220801,2022-08-01,1,8,2022,Monday,August,f
20100424,2010-04-24,24,4,2010,Saturday,April,t
20230517,2023-05-17,17,5,2023,Wednesday,May,f
20181116,2018-11-16,16,11,2018,Friday,November,f
20170915,2017-09-15,15,9,2017,Friday,September,f
20141027,2014-10-27,27,10,2014,Monday,October,f
20201231,2020-12-31,31,12,2020,Thursday,December,f
20110408,2011-04-08,8,4,2011,Friday,April,f
20170329,2017-03-29,29,3,2017,Wednesday,March,f
20140410,2014-04-10,10,4,2014,Thursday,April,f
20170911,2017-09-11,11,9,2017,Monday,September,f
20100524,2010-05-24,24,5,2010,Monday,May,f
20240209,2024-02-09,9,2,2024,Friday,February,f
20190129,2019-01-29,29,1,2019,Tuesday,January,f
20200704,2020-07-04,4,7,2020,Saturday,July,t
20150428,2015-04-28,28,4,2015,Tuesday,April,f
20210904,2021-09-04,4,9,2021,Saturday,September,t
20100402,2010-04-02,2,4,2010,Friday,April,f
20131122,2013-11-22,22,11,2013,Friday,November,f
20121002,2012-10-02,2,10,2012,Tuesday,October,f
20220513,2022-05-13,13,5,2022,Friday,May,f
20171221,2017-12-21,21,12,2017,Thursday,December,f
20180123,2018-01-23,23,1,2018,Tuesday,January,f
20120302,2012-03-02,2,3,2012,Friday,March,f
20210814,2021-08-14,14,8,2021,Saturday,August,t
20221218,2022-12-18,18,12,2022,Sunday,December,t
20110902,2011-09-02,2,9,2011,Friday,September,f
20150820,2015-08-20,20,8,2015,Thursday,August,f
20230207,2023-02-07,7,2,2023,Tuesday,February,f
20161216,2016-12-16,16,12,2016,Friday,December,f
20170820,2017-08-20,20,8,2017,Sunday,August,t
20171103,2017-11-03,3,11,2017,Friday,November,f
20210301,2021-03-01,1,3,2021,Monday,March,f
20111224,2011-12-24,24,12,2011,Saturday,December,t
20231211,2023-12-11,11,12,2023,Monday,December,f
20100117,2010-01-17,17,1,2010,Sunday,January,t
20201005,2020-10-05,5,10,2020,Monday,October,f
20220617,2022-06-17,17,6,2022,Friday,June,f
20161215,2016-12-15,15,12,2016,Thursday,December,f
20151205,2015-12-05,5,12,2015,Saturday,December,t
20100509,2010-05-09,9,5,2010,Sunday,May,t
20171224,2017-12-24,24,12,2017,Sunday,December,t
20150831,2015-08-31,31,8,2015,Monday,August,f
20240408,2024-04-08,8,4,2024,Monday,April,f
20120208,2012-02-08,8,2,2012,Wednesday,February,f
20180110,2018-01-10,10,1,2018,Wednesday,January,f
20220515,2022-05-15,15,5,2022,Sunday,May,t
20190917,2019-09-17,17,9,2019,Tuesday,September,f
20170605,2017-06-05,5,6,2017,Monday,June,f
20170714,2017-07-14,14,7,2017,Friday,July,f
20120511,2012-05-11,11,5,2012,Friday,May,f
20140304,2014-03-04,4,3,2014,Tuesday,March,f
20101004,2010-10-04,4,10,2010,Monday,October,f
20140319,2014-03-19,19,3,2014,Wednesday,March,f
20161119,2016-11-19,19,11,2016,Saturday,November,t
20240905,2024-09-05,5,9,2024,Thursday,September,f
20151125,2015-11-25,25,11,2015,Wednesday,November,f
20100620,2010-06-20,20,6,2010,Sunday,June,t
20180614,2018-06-14,14,6,2018,Thursday,June,f
20110912,2011-09-12,12,9,2011,Monday,September,f
20170622,2017-06-22,22,6,2017,Thursday,June,f
20230118,2023-01-18,18,1,2023,Wednesday,January,f
20241022,2024-10-22,22,10,2024,Tuesday,October,f
20170121,2017-01-21,21,1,2017,Saturday,January,t
20160129,2016-01-29,29,1,2016,Friday,January,f
20200325,2020-03-25,25,3,2020,Wednesday,March,f
20200326,2020-03-26,26,3,2020,Thursday,March,f
20171005,2017-10-05,5,10,2017,Thursday,October,f
20131022,2013-10-22,22,10,2013,Tuesday,October,f
20170708,2017-07-08,8,7,2017,Saturday,July,t
20100930,2010-09-30,30,9,2010,Thursday,September,f
20191129,2019-11-29,29,11,2019,Friday,November,f
20150123,2015-01-23,23,1,2015,Friday,January,f
20111009,2011-10-09,9,10,2011,Sunday,October,t
20230524,2023-05-24,24,5,2023,Wednesday,May,f
20171030,2017-10-30,30,10,2017,Monday,October,f
20160708,2016-07-08,8,7,2016,Friday,July,f
20240516,2024-05-16,16,5,2024,Thursday,May,f
20130219,2013-02-19,19,2,2013,Tuesday,February,f
20141107,2014-11-07,7,11,2014,Friday,November,f
20110127,2011-01-27,27,1,2011,Thursday,January,f
20130721,2013-07-21,21,7,2013,Sunday,July,t
20170322,2017-03-22,22,3,2017,Wednesday,March,f
20210923,2021-09-23,23,9,2021,Thursday,September,f
20200807,2020-08-07,7,8,2020,Friday,August,f
20240727,2024-07-27,27,7,2024,Saturday,July,t
20130411,2013-04-11,11,4,2013,Thursday,April,f
20220121,2022-01-21,21,1,2022,Friday,January,f
20231221,2023-12-21,21,12,2023,Thursday,December,f
20210707,2021-07-07,7,7,2021,Wednesday,July,f
20160901,2016-09-01,1,9,2016,Thursday,September,f
20160424,2016-04-24,24,4,2016,Sunday,April,t
20210110,2021-01-10,10,1,2021,Sunday,January,t
20111126,2011-11-26,26,11,2011,Saturday,November,t
20110826,2011-08-26,26,8,2011,Friday,August,f
20120211,2012-02-11,11,2,2012,Saturday,February,t
20180702,2018-07-02,2,7,2018,Monday,July,f
20181027,2018-10-27,27,10,2018,Saturday,October,t
20191029,2019-10-29,29,10,2019,Tuesday,October,f
20141219,2014-12-19,19,12,2014,Friday,December,f
20161206,2016-12-06,6,12,2016,Tuesday,December,f
20110103,2011-01-03,3,1,2011,Monday,January,f
20200131,2020-01-31,31,1,2020,Friday,January,f
20240602,2024-06-02,2,6,2024,Sunday,June,t
20150930,2015-09-30,30,9,2015,Wednesday,September,f
20210415,2021-04-15,15,4,2021,Thursday,April,f
20210914,2021-09-14,14,9,2021,Tuesday,September,f
20231230,2023-12-30,30,12,2023,Saturday,December,t
20150310,2015-03-10,10,3,2015,Tuesday,March,f
20100401,2010-04-01,1,4,2010,Thursday,April,f
20211219,2021-12-19,19,12,2021,Sunday,December,t
20151029,2015-10-29,29,10,2015,Thursday,October,f
20220409,2022-04-09,9,4,2022,Saturday,April,t
20100615,2010-06-15,15,6,2010,Tuesday,June,f
20120612,2012-06-12,12,6,2012,Tuesday,June,f
20220902,2022-09-02,2,9,2022,Friday,September,f
20140907,2014-09-07,7,9,2014,Sunday,September,t
20200414,2020-04-14,14,4,2020,Tuesday,April,f
20201021,2020-10-21,21,10,2020,Wednesday,October,f
20141106,2014-11-06,6,11,2014,Thursday,November,f
20100515,2010-05-15,15,5,2010,Saturday,May,t
20180611,2018-06-11,11,6,2018,Monday,June,f
20240422,2024-04-22,22,4,2024,Monday,April,f
20131214,2013-12-14,14,12,2013,Saturday,December,t
20210330,2021-03-30,30,3,2021,Tuesday,March,f
20170718,2017-07-18,18,7,2017,Tuesday,July,f
20220620,2022-06-20,20,6,2022,Monday,June,f
20240706,2024-07-06,6,7,2024,Saturday,July,t
20140428,2014-04-28,28,4,2014,Monday,April,f
20220410,2022-04-10,10,4,2022,Sunday,April,t
20180314,2018-03-14,14,3,2018,Wednesday,March,f
20110203,2011-02-03,3,2,2011,Thursday,February,f
20120407,2012-04-07,7,4,2012,Saturday,April,t
20230708,2023-07-08,8,7,2023,Saturday,July,t
20220704,2022-07-04,4,7,2022,Monday,July,f
20100716,2010-07-16,16,7,2010,Friday,July,f
20120322,2012-03-22,22,3,2012,Thursday,March,f
20141204,2014-12-04,4,12,2014,Thursday,December,f
20241212,2024-12-12,12,12,2024,Thursday,December,f
20101016,2010-10-16,16,10,2010,Saturday,October,t
20150108,2015-01-08,8,1,2015,Thursday,January,f
20220419,2022-04-19,19,4,2022,Tuesday,April,f
20170427,2017-04-27,27,4,2017,Thursday,April,f
20200526,2020-05-26,26,5,2020,Tuesday,May,f
20130504,2013-05-04,4,5,2013,Saturday,May,t
20240612,2024-06-12,12,6,2024,Wednesday,June,f
20130618,2013-06-18,18,6,2013,Tuesday,June,f
20200119,2020-01-19,19,1,2020,Sunday,January,t
20231117,2023-11-17,17,11,2023,Friday,November,f
20130616,2013-06-16,16,6,2013,Sunday,June,t
20160715,2016-07-15,15,7,2016,Friday,July,f
20161029,2016-10-29,29,10,2016,Saturday,October,t
20181106,2018-11-06,6,11,2018,Tuesday,November,f
20240310,2024-03-10,10,3,2024,Sunday,March,t
20200706,2020-07-06,6,7,2020,Monday,July,f
20110416,2011-04-16,16,4,2011,Saturday,April,t
20160504,2016-05-04,4,5,2016,Wednesday,May,f
20191214,2019-12-14,14,12,2019,Saturday,December,t
20110524,2011-05-24,24,5,2011,Tuesday,May,f
20180716,2018-07-16,16,7,2018,Monday,July,f
20201101,2020-11-01,1,11,2020,Sunday,November,t
20221230,2022-12-30,30,12,2022,Friday,December,f
20180223,2018-02-23,23,2,2018,Friday,February,f
20231111,2023-11-11,11,11,2023,Saturday,November,t
20101015,2010-10-15,15,10,2010,Friday,October,f
20150828,2015-08-28,28,8,2015,Friday,August,f
20110303,2011-03-03,3,3,2011,Thursday,March,f
20220211,2022-02-11,11,2,2022,Friday,February,f
20181118,2018-11-18,18,11,2018,Sunday,November,t
20180512,2018-05-12,12,5,2018,Saturday,May,t
20220825,2022-08-25,25,8,2022,Thursday,August,f
20140729,2014-07-29,29,7,2014,Tuesday,July,f
20160528,2016-05-28,28,5,2016,Saturday,May,t
20111112,2011-11-12,12,11,2011,Saturday,November,t
20111218,2011-12-18,18,12,2011,Sunday,December,t
20140704,2014-07-04,4,7,2014,Friday,July,f
20160829,2016-08-29,29,8,2016,Monday,August,f
20190208,2019-02-08,8,2,2019,Friday,February,f
20180502,2018-05-02,2,5,2018,Wednesday,May,f
20140318,2014-03-18,18,3,2014,Tuesday,March,f
20141120,2014-11-20,20,11,2014,Thursday,November,f
20220622,2022-06-22,22,6,2022,Wednesday,June,f
20160316,2016-03-16,16,3,2016,Wednesday,March,f
20120528,2012-05-28,28,5,2012,Monday,May,f
20141019,2014-10-19,19,10,2014,Sunday,October,t
20180312,2018-03-12,12,3,2018,Monday,March,f
20170922,2017-09-22,22,9,2017,Friday,September,f
20171203,2017-12-03,3,12,2017,Sunday,December,t
20211112,2021-11-12,12,11,2021,Friday,November,f
20180325,2018-03-25,25,3,2018,Sunday,March,t
20150409,2015-04-09,9,4,2015,Thursday,April,f
20140408,2014-04-08,8,4,2014,Tuesday,April,f
20190218,2019-02-18,18,2,2019,Monday,February,f
20210114,2021-01-14,14,1,2021,Thursday,January,f
20211101,2021-11-01,1,11,2021,Monday,November,f
20200116,2020-01-16,16,1,2020,Thursday,January,f
20130124,2013-01-24,24,1,2013,Thursday,January,f
20171204,2017-12-04,4,12,2017,Monday,December,f
20120427,2012-04-27,27,4,2012,Friday,April,f
20210221,2021-02-21,21,2,2021,Sunday,February,t
20100126,2010-01-26,26,1,2010,Tuesday,January,f
20140721,2014-07-21,21,7,2014,Monday,July,f
20110519,2011-05-19,19,5,2011,Thursday,May,f
20231025,2023-10-25,25,10,2023,Wednesday,October,f
20160711,2016-07-11,11,7,2016,Monday,July,f
20140312,2014-03-12,12,3,2014,Wednesday,March,f
20120912,2012-09-12,12,9,2012,Wednesday,September,f
20201028,2020-10-28,28,10,2020,Wednesday,October,f
20200306,2020-03-06,6,3,2020,Friday,March,f
20200908,2020-09-08,8,9,2020,Tuesday,September,f
20170411,2017-04-11,11,4,2017,Tuesday,April,f
20190316,2019-03-16,16,3,2019,Saturday,March,t
20121127,2012-11-27,27,11,2012,Tuesday,November,f
20220805,2022-08-05,5,8,2022,Friday,August,f
20100806,2010-08-06,6,8,2010,Friday,August,f
20181229,2018-12-29,29,12,2018,Saturday,December,t
20170311,2017-03-11,11,3,2017,Saturday,March,t
20101023,2010-10-23,23,10,2010,Saturday,October,t
20150526,2015-05-26,26,5,2015,Tuesday,May,f
20160103,2016-01-03,3,1,2016,Sunday,January,t
20161009,2016-10-09,9,10,2016,Sunday,October,t
20110220,2011-02-20,20,2,2011,Sunday,February,t
20121215,2012-12-15,15,12,2012,Saturday,December,t
20170625,2017-06-25,25,6,2017,Sunday,June,t
20170224,2017-02-24,24,2,2017,Friday,February,f
20180708,2018-07-08,8,7,2018,Sunday,July,t
20161219,2016-12-19,19,12,2016,Monday,December,f
20171231,2017-12-31,31,12,2017,Sunday,December,t
20190927,2019-09-27,27,9,2019,Friday,September,f
20221115,2022-11-15,15,11,2022,Tuesday,November,f
20100116,2010-01-16,16,1,2010,Saturday,January,t
20100911,2010-09-11,11,9,2010,Saturday,September,t
20121130,2012-11-30,30,11,2012,Friday,November,f
20110430,2011-04-30,30,4,2011,Saturday,April,t
20150128,2015-01-28,28,1,2015,Wednesday,January,f
20191111,2019-11-11,11,11,2019,Monday,November,f
20120724,2012-07-24,24,7,2012,Tuesday,July,f
20220417,2022-04-17,17,4,2022,Sunday,April,t
20230802,2023-08-02,2,8,2023,Wednesday,August,f
20101230,2010-12-30,30,12,2010,Thursday,December,f
20120505,2012-05-05,5,5,2012,Saturday,May,t
20170606,2017-06-06,6,6,2017,Tuesday,June,f
20101224,2010-12-24,24,12,2010,Friday,December,f
20110731,2011-07-31,31,7,2011,Sunday,July,t
20150219,2015-02-19,19,2,2015,Thursday,February,f
20240831,2024-08-31,31,8,2024,Saturday,August,t
20181119,2018-11-19,19,11,2018,Monday,November,f
20210412,2021-04-12,12,4,2021,Monday,April,f
20180411,2018-04-11,11,4,2018,Wednesday,April,f
20140929,2014-09-29,29,9,2014,Monday,September,f
20110204,2011-02-04,4,2,2011,Friday,February,f
20170325,2017-03-25,25,3,2017,Saturday,March,t
20140820,2014-08-20,20,8,2014,Wednesday,August,f
20220926,2022-09-26,26,9,2022,Monday,September,f
20200222,2020-02-22,22,2,2020,Saturday,February,t
20120103,2012-01-03,3,1,2012,Tuesday,January,f
20201218,2020-12-18,18,12,2020,Friday,December,f
20161030,2016-10-30,30,10,2016,Sunday,October,t
20141126,2014-11-26,26,11,2014,Wednesday,November,f
20171225,2017-12-25,25,12,2017,Monday,December,f
20171006,2017-10-06,6,10,2017,Friday,October,f
20241020,2024-10-20,20,10,2024,Sunday,October,t
20110625,2011-06-25,25,6,2011,Saturday,June,t
20110908,2011-09-08,8,9,2011,Thursday,September,f
20231007,2023-10-07,7,10,2023,Saturday,October,t
20181108,2018-11-08,8,11,2018,Thursday,November,f
20121024,2012-10-24,24,10,2012,Wednesday,October,f
20141010,2014-10-10,10,10,2014,Friday,October,f
20110212,2011-02-12,12,2,2011,Saturday,February,t
20211208,2021-12-08,8,12,2021,Wednesday,December,f
20180429,2018-04-29,29,4,2018,Sunday,April,t
20100218,2010-02-18,18,2,2010,Thursday,February,f
20121104,2012-11-04,4,11,2012,Sunday,November,t
20190501,2019-05-01,1,5,2019,Wednesday,May,f
20170829,2017-08-29,29,8,2017,Tuesday,August,f
20180204,2018-02-04,4,2,2018,Sunday,February,t
20150131,2015-01-31,31,1,2015,Saturday,January,t
20130227,2013-02-27,27,2,2013,Wednesday,February,f
20130627,2013-06-27,27,6,2013,Thursday,June,f
20210216,2021-02-16,16,2,2021,Tuesday,February,f
20240206,2024-02-06,6,2,2024,Tuesday,February,f
20231021,2023-10-21,21,10,2023,Saturday,October,t
20240501,2024-05-01,1,5,2024,Wednesday,May,f
20190831,2019-08-31,31,8,2019,Saturday,August,t
20200905,2020-09-05,5,9,2020,Saturday,September,t
20110311,2011-03-11,11,3,2011,Friday,March,f
20141007,2014-10-07,7,10,2014,Tuesday,October,f
20180930,2018-09-30,30,9,2018,Sunday,September,t
20190828,2019-08-28,28,8,2019,Wednesday,August,f
20221126,2022-11-26,26,11,2022,Saturday,November,t
20201007,2020-10-07,7,10,2020,Wednesday,October,f
20110406,2011-04-06,6,4,2011,Wednesday,April,f
20220310,2022-03-10,10,3,2022,Thursday,March,f
20240611,2024-06-11,11,6,2024,Tuesday,June,f
20111113,2011-11-13,13,11,2011,Sunday,November,t
20120225,2012-02-25,25,2,2012,Saturday,February,t
20160216,2016-02-16,16,2,2016,Tuesday,February,f
20230627,2023-06-27,27,6,2023,Tuesday,June,f
20231008,2023-10-08,8,10,2023,Sunday,October,t
20170630,2017-06-30,30,6,2017,Friday,June,f
20200328,2020-03-28,28,3,2020,Saturday,March,t
20110925,2011-09-25,25,9,2011,Sunday,September,t
20211128,2021-11-28,28,11,2021,Sunday,November,t
20190123,2019-01-23,23,1,2019,Wednesday,January,f
20180622,2018-06-22,22,6,2018,Friday,June,f
20131026,2013-10-26,26,10,2013,Saturday,October,t
20141017,2014-10-17,17,10,2014,Friday,October,f
20140618,2014-06-18,18,6,2014,Wednesday,June,f
20180222,2018-02-22,22,2,2018,Thursday,February,f
20210215,2021-02-15,15,2,2021,Monday,February,f
20150331,2015-03-31,31,3,2015,Tuesday,March,f
20110808,2011-08-08,8,8,2011,Monday,August,f
20121228,2012-12-28,28,12,2012,Friday,December,f
