weather_fact_key,date_key,time_key,weather_key,temperature_2m,dewpoint_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,windspeed_10m
119,20180715,-1,921,17.1,12.7,16.5,0,0,0,0,9.6
120,20180715,0,921,17.1,12.7,16.5,0,0,0,0,9.6
121,20170427,-1,7491,5.8,3.8,3.3,0,0,0,0,6.7
122,20170427,0,7491,5.8,3.8,3.3,0,0,0,0,6.7
123,20180714,-1,17717,17.5,12,16.9,0,0,0,0,8.2
124,20180714,0,17717,17.5,12,16.9,0,0,0,0,8.2
125,20170124,-1,13660,-5.6,-7.4,-9.4,0,0,0,0.05,5.8
126,20170124,0,13660,-5.6,-7.4,-9.4,0,0,0,0.05,5.8
127,20170216,-1,9929,-0.7,-5.7,-4,0,0,0,0.03,3.3
128,20170216,0,9929,-0.7,-5.7,-4,0,0,0,0.03,3.3
129,20190710,-1,14743,13.5,5.4,11.1,0,0,0,0,8.6
130,20190710,0,14743,13.5,5.4,11.1,0,0,0,0,8.6
131,20191018,-1,621,9.5,8.4,8.1,0,0,0,0,6.9
132,20191018,0,621,9.5,8.4,8.1,0,0,0,0,6.9
133,20180713,-1,9956,15.7,11.8,15.2,0,0,0,0,7.2
134,20180713,0,9956,15.7,11.8,15.2,0,0,0,0,7.2
135,20170102,-1,13202,-6.1,-6.7,-9.7,0,0,0,0,3.9
136,20170102,0,13202,-6.1,-6.7,-9.7,0,0,0,0,3.9
137,20180712,-1,6880,12.7,11.7,12.5,0,0,0,0,5.2
138,20180712,0,6880,12.7,11.7,12.5,0,0,0,0,5.2
139,20190311,-1,14421,8.5,-2.1,0.2,0,0,0,0,39.9
140,20190311,0,14421,8.5,-2.1,0.2,0,0,0,0,39.9
141,20180711,-1,10271,15.2,14.9,16.2,0.2,0.2,0,0,4.1
142,20180711,0,10271,15.2,14.9,16.2,0.2,0.2,0,0,4.1
143,20190908,-1,16955,12.6,11.4,11.7,0,0,0,0,9.2
144,20190908,0,16955,12.6,11.4,11.7,0,0,0,0,9.2
145,20180710,-1,16725,20.7,12.4,20.3,0,0,0,0,7.9
146,20180710,0,16725,20.7,12.4,20.3,0,0,0,0,7.9
147,20190310,-1,13159,7.6,3.9,1.9,0.1,0.1,0,0,29.2
148,20190310,0,13159,7.6,3.9,1.9,0.1,0.1,0,0,29.2
149,20180709,-1,23975,18.6,11.4,17.3,0,0,0,0,11.9
150,20180709,0,23975,18.6,11.4,17.3,0,0,0,0,11.9
151,20190709,-1,17531,14.2,4.4,11.7,0,0,0,0,8.3
152,20190709,0,17531,14.2,4.4,11.7,0,0,0,0,8.3
153,20180708,-1,3340,18.3,6.2,16.3,0,0,0,0,7.4
154,20180708,0,3340,18.3,6.2,16.3,0,0,0,0,7.4
155,20190309,-1,21663,2.2,0.3,-1.3,0,0,0,0,9.7
156,20190309,0,21663,2.2,0.3,-1.3,0,0,0,0,9.7
157,20180707,-1,22423,18.7,13.9,18.3,0,0,0,0,11.8
158,20180707,0,22423,18.7,13.9,18.3,0,0,0,0,11.8
159,20170411,-1,21074,11.3,8.2,8.2,0,0,0,0,18.4
160,20170411,0,21074,11.3,8.2,8.2,0,0,0,0,18.4
161,20180706,-1,11629,21.1,16.4,22.8,0,0,0,0,3.7
162,20180706,0,11629,21.1,16.4,22.8,0,0,0,0,3.7
163,20190308,-1,10545,8.2,3.8,5.5,0,0,0,0,8.5
164,20190308,0,10545,8.2,3.8,5.5,0,0,0,0,8.5
165,20180705,-1,23322,16.3,8,15,0,0,0,0,5.4
166,20180705,0,23322,16.3,8,15,0,0,0,0,5.4
167,20190708,-1,16721,17.4,6.1,14.2,0,0,0,0,15.6
168,20190708,0,16721,17.4,6.1,14.2,0,0,0,0,15.6
169,20180704,-1,21871,13.4,6.2,12,0,0,0,0,3
170,20180704,0,21871,13.4,6.2,12,0,0,0,0,3
171,20190307,-1,16405,6.7,1.6,2.3,0,0,0,0,17.3
172,20190307,0,16405,6.7,1.6,2.3,0,0,0,0,17.3
173,20180703,-1,7761,12.7,6.7,10.9,0,0,0,0,6.7
174,20180703,0,7761,12.7,6.7,10.9,0,0,0,0,6.7
175,20170217,-1,23482,-3.7,-4,-7.2,0,0,0,0.02,5.8
176,20170217,0,23482,-3.7,-4,-7.2,0,0,0,0.02,5.8
177,20190907,-1,9606,14.2,12,13.3,0.7,0.7,0,0,10.4
178,20190907,0,9606,14.2,12,13.3,0.7,0.7,0,0,10.4
179,20170103,-1,9823,-2.2,-4.3,-6.8,0,0,0,0,12.8
180,20170103,0,9823,-2.2,-4.3,-6.8,0,0,0,0,12.8
181,20190306,-1,6070,2,0.5,-1.2,0,0,0,0,8
182,20190306,0,6070,2,0.5,-1.2,0,0,0,0,8
183,20180702,-1,8952,9.7,6.6,8.1,0,0,0,0,5.2
184,20180702,0,8952,9.7,6.6,8.1,0,0,0,0,5.2
185,20190707,-1,3710,22.7,3.2,19.4,0,0,0,0,11.9
186,20190707,0,3710,22.7,3.2,19.4,0,0,0,0,11.9
187,20180701,-1,18342,11.5,4.7,8.9,0,0,0,0,9.2
188,20180701,0,18342,11.5,4.7,8.9,0,0,0,0,9.2
189,20190305,-1,78,8,-0.4,2.7,0,0,0,0,21.7
190,20190305,0,78,8,-0.4,2.7,0,0,0,0,21.7
191,20180630,-1,13641,18.4,11.5,17.2,0,0,0,0,11.3
192,20180630,0,13641,18.4,11.5,17.2,0,0,0,0,11.3
193,20170504,-1,13464,11.1,10.3,10.5,0.1,0.1,0,0,4.6
194,20170504,0,13464,11.1,10.3,10.5,0.1,0.1,0,0,4.6
195,20180629,-1,18840,18,15.3,17.8,0,0,0,0,14.2
196,20180629,0,18840,18,15.3,17.8,0,0,0,0,14.2
197,20190304,-1,18982,5.2,2.8,2.6,0,0,0,0,6.5
198,20190304,0,18982,5.2,2.8,2.6,0,0,0,0,6.5
199,20180628,-1,21888,16.1,13.6,14,0.1,0.1,0,0,21.8
200,20180628,0,21888,16.1,13.6,14,0.1,0.1,0,0,21.8
201,20190706,-1,6657,15.4,9.4,14.5,0,0,0,0,5.1
202,20190706,0,6657,15.4,9.4,14.5,0,0,0,0,5.1
203,20180627,-1,18530,13.5,10.9,12.4,0,0,0,0,9.9
204,20180627,0,18530,13.5,10.9,12.4,0,0,0,0,9.9
205,20190303,-1,4153,3.6,2,1,0.1,0.1,0,0,5.6
206,20190303,0,4153,3.6,2,1,0.1,0.1,0,0,5.6
207,20180626,-1,23497,14.5,9.4,13,0,0,0,0,8.7
208,20180626,0,23497,14.5,9.4,13,0,0,0,0,8.7
209,20190906,-1,4168,17.1,12.3,16,0,0,0,0,12.2
210,20190906,0,4168,17.1,12.3,16,0,0,0,0,12.2
211,20180625,-1,18701,13.1,8.1,11.7,0,0,0,0,5.9
212,20180625,0,18701,13.1,8.1,11.7,0,0,0,0,5.9
213,20190302,-1,4898,5.3,3.8,2.3,0.3,0.3,0,0,10.7
214,20190302,0,4898,5.3,3.8,2.3,0.3,0.3,0,0,10.7
215,20180624,-1,22035,13.1,7.7,10.6,0,0,0,0,13.1
216,20180624,0,22035,13.1,7.7,10.6,0,0,0,0,13.1
217,20190705,-1,1839,15.4,7.5,13.8,0,0,0,0,6.6
218,20190705,0,1839,15.4,7.5,13.8,0,0,0,0,6.6
219,20180623,-1,22039,11,5.6,8.6,0,0,0,0,9
220,20180623,0,22039,11,5.6,8.6,0,0,0,0,9
221,20190301,-1,1980,6.2,2.3,3.1,0,0,0,0,9.2
222,20190301,0,1980,6.2,2.3,3.1,0,0,0,0,9.2
223,20170218,-1,19976,-2.5,-3.5,-6.4,0,0,0,0.02,9.1
224,20170218,0,19976,-2.5,-3.5,-6.4,0,0,0,0.02,9.1
225,20170125,-1,19882,-5.2,-7.4,-9.6,0,0,0,0.05,9.8
226,20170125,0,19882,-5.2,-7.4,-9.6,0,0,0,0.05,9.8
227,20170113,-1,17611,0.5,-0.7,-3.5,0.2,0,0.14,0.05,11.9
228,20170113,0,17611,0.5,-0.7,-3.5,0.2,0,0.14,0.05,11.9
229,20180622,-1,4524,16.7,5.3,13.3,0,0,0,0,15.7
230,20180622,0,4524,16.7,5.3,13.3,0,0,0,0,15.7
231,20170107,-1,11574,-10.5,-16.6,-16.5,0,0,0,0.02,15.7
232,20170107,0,11574,-10.5,-16.6,-16.5,0,0,0,0.02,15.7
233,20180621,-1,13693,19.3,13.1,19.3,0,0,0,0,6.4
234,20180621,0,13693,19.3,13.1,19.3,0,0,0,0,6.4
235,20170410,-1,2249,9.9,3.8,7.8,0,0,0,0,4.2
236,20170410,0,2249,9.9,3.8,7.8,0,0,0,0,4.2
237,20180620,-1,2678,18.3,12.3,17.8,0,0,0,0,8.4
238,20180620,0,2678,18.3,12.3,17.8,0,0,0,0,8.4
239,20190228,-1,13289,1.6,-1.5,-2.3,0,0,0,0,10.6
240,20190228,0,13289,1.6,-1.5,-2.3,0,0,0,0,10.6
241,20180619,-1,3235,18.2,11,16.4,0,0,0,0,14
242,20180619,0,3235,18.2,11,16.4,0,0,0,0,14
243,20170426,-1,3072,10.2,6.2,7.4,0,0,0,0,12.2
244,20170426,0,3072,10.2,6.2,7.4,0,0,0,0,12.2
245,20180618,-1,19215,17.9,12.6,17.1,0,0,0,0,11
246,20180618,0,19215,17.9,12.6,17.1,0,0,0,0,11
247,20190227,-1,19869,4.1,0.7,0.1,0,0,0,0,14.1
248,20190227,0,19869,4.1,0.7,0.1,0,0,0,0,14.1
249,20180617,-1,8301,19.1,11.4,18.4,0,0,0,0,7.8
250,20180617,0,8301,19.1,11.4,18.4,0,0,0,0,7.8
251,20190704,-1,11067,14.9,5,12.7,0,0,0,0,7
252,20190704,0,11067,14.9,5,12.7,0,0,0,0,7
253,20180616,-1,22693,16.1,9.4,14.5,0,0,0,0,10.1
254,20180616,0,22693,16.1,9.4,14.5,0,0,0,0,10.1
255,20190226,-1,10064,4.4,-4.9,-0.3,0,0,0,0,12.7
256,20190226,0,10064,4.4,-4.9,-0.3,0,0,0,0,12.7
257,20180615,-1,10210,15.6,9.9,13.2,0,0,0,0,15.9
258,20180615,0,10210,15.6,9.9,13.2,0,0,0,0,15.9
259,20170409,-1,3186,5.4,4.6,3.1,0,0,0,0,6.8
260,20170409,0,3186,5.4,4.6,3.1,0,0,0,0,6.8
261,20180614,-1,1618,15.4,11.5,13.3,0.1,0.1,0,0,17.7
262,20180614,0,1618,15.4,11.5,13.3,0.1,0.1,0,0,17.7
263,20190225,-1,218,-0.2,-9.3,-4.5,0,0,0,0,7.9
264,20190225,0,218,-0.2,-9.3,-4.5,0,0,0,0,7.9
265,20180613,-1,12896,18.5,12.9,17.6,0.1,0.1,0,0,12.9
266,20180613,0,12896,18.5,12.9,17.6,0.1,0.1,0,0,12.9
267,20190703,-1,19434,17.8,8,15.7,0,0,0,0,10.9
268,20190703,0,19434,17.8,8,15.7,0,0,0,0,10.9
269,20180612,-1,6158,21.8,15.2,21.8,0,0,0,0,11.8
270,20180612,0,6158,21.8,15.2,21.8,0,0,0,0,11.8
271,20170219,-1,10061,-0.4,-1.4,-3.7,0,0,0,0.01,6.6
272,20170219,0,10061,-0.4,-1.4,-3.7,0,0,0,0.01,6.6
273,20190224,-1,10848,-4.9,-12.5,-9.2,0,0,0,0,6.1
274,20190224,0,10848,-4.9,-12.5,-9.2,0,0,0,0,6.1
275,20190905,-1,8471,12.5,9.2,11.1,0,0,0,0,8.6
276,20190905,0,8471,12.5,9.2,11.1,0,0,0,0,8.6
277,20190223,-1,9520,-4.9,-14.1,-10,0,0,0,0,10.6
278,20190223,0,9520,-4.9,-14.1,-10,0,0,0,0,10.6
279,20180611,-1,8250,18.6,17.6,20.4,0,0,0,0,6.3
280,20180611,0,8250,18.6,17.6,20.4,0,0,0,0,6.3
281,20190702,-1,15158,22.7,17.5,24.4,0,0,0,0,6.8
282,20190702,0,15158,22.7,17.5,24.4,0,0,0,0,6.8
283,20180610,-1,19169,18.2,17.1,20.2,0,0,0,0,4
284,20180610,0,19169,18.2,17.1,20.2,0,0,0,0,4
285,20190222,-1,24299,5.4,3.3,2.4,0,0,0,0,10
286,20190222,0,24299,5.4,3.3,2.4,0,0,0,0,10
287,20180609,-1,14903,18.4,17.4,20.2,0,0,0,0,6.2
288,20180609,0,14903,18.4,17.4,20.2,0,0,0,0,6.2
289,20170508,-1,1399,7.8,6.6,5.9,0,0,0,0,7.4
290,20170508,0,1399,7.8,6.6,5.9,0,0,0,0,7.4
291,20180608,-1,10502,19.6,15.1,20.3,0,0,0,0,7
292,20180608,0,10502,19.6,15.1,20.3,0,0,0,0,7
293,20190221,-1,17525,-0.3,-1.9,-3.8,0,0,0,0,7.6
294,20190221,0,17525,-0.3,-1.9,-3.8,0,0,0,0,7.6
295,20180607,-1,6364,17.6,8.5,15.3,0.2,0.2,0,0,13
296,20180607,0,6364,17.6,8.5,15.3,0.2,0.2,0,0,13
297,20190701,-1,3717,21.6,14.6,22,0,0,0,0,7.7
298,20190701,0,3717,21.6,14.6,22,0,0,0,0,7.7
299,20180606,-1,11532,18.6,14.5,18.6,0,0,0,0,10.5
300,20180606,0,11532,18.6,14.5,18.6,0,0,0,0,10.5
301,20190220,-1,2998,3.3,1,-0.1,0,0,0,0,10.2
302,20190220,0,2998,3.3,1,-0.1,0,0,0,0,10.2
303,20180605,-1,22825,16.8,16.1,18.1,0,0,0,0,5.4
304,20180605,0,22825,16.8,16.1,18.1,0,0,0,0,5.4
305,20190904,-1,6923,10.3,7.8,9.3,0,0,0,0,2.9
306,20190904,0,6923,10.3,7.8,9.3,0,0,0,0,2.9
307,20180604,-1,21264,16.2,15.3,17.3,0,0,0,0,5.1
308,20180604,0,21264,16.2,15.3,17.3,0,0,0,0,5.1
309,20190219,-1,22224,-0.7,-2.5,-4.5,0,0,0,0,9.4
310,20190219,0,22224,-0.7,-2.5,-4.5,0,0,0,0,9.4
311,20180603,-1,13932,18,13.7,17.8,0,0,0,0,10
312,20180603,0,13932,18,13.7,17.8,0,0,0,0,10
313,20190630,-1,7096,20.1,11.8,20.3,0,0,0,0,2.3
314,20190630,0,7096,20.1,11.8,20.3,0,0,0,0,2.3
315,20180602,-1,16253,18.8,16.5,19.9,0,0,0,0,7.9
316,20180602,0,16253,18.8,16.5,19.9,0,0,0,0,7.9
317,20170126,-1,16503,-2.9,-4.5,-6.8,0,0,0,0.05,8
318,20170126,0,16503,-2.9,-4.5,-6.8,0,0,0,0.05,8
319,20170220,-1,18745,-0.9,-1.6,-4,0,0,0,0.01,5
320,20170220,0,18745,-0.9,-1.6,-4,0,0,0,0.01,5
321,20170408,-1,20047,8.8,5.7,5.6,0,0,0,0,15
322,20170408,0,20047,8.8,5.7,5.6,0,0,0,0,15
323,20190629,-1,12543,15.6,8.5,14.1,0,0,0,0,7.2
324,20190629,0,12543,15.6,8.5,14.1,0,0,0,0,7.2
325,20180601,-1,367,18.6,13.1,18.7,0,0,0,0,6.2
326,20180601,0,367,18.6,13.1,18.7,0,0,0,0,6.2
327,20190218,-1,21178,-1.1,-2.4,-4.2,0,0,0,0,4.7
328,20190218,0,21178,-1.1,-2.4,-4.2,0,0,0,0,4.7
329,20180531,-1,6635,17.1,11.2,16.4,0,0,0,0,7.3
330,20180531,0,6635,17.1,11.2,16.4,0,0,0,0,7.3
331,20190903,-1,13805,13.5,11.4,12.9,0,0,0,0,7.1
332,20190903,0,13805,13.5,11.4,12.9,0,0,0,0,7.1
333,20180530,-1,12970,19.1,13.9,18.6,0,0,0,0,12.4
334,20180530,0,12970,19.1,13.9,18.6,0,0,0,0,12.4
335,20190217,-1,8787,-0.2,-2.4,-3.3,0,0,0,0,4
336,20190217,0,8787,-0.2,-2.4,-3.3,0,0,0,0,4
337,20180529,-1,5407,18.1,15.3,18.8,0,0,0,0,7.3
338,20180529,0,5407,18.1,15.3,18.8,0,0,0,0,7.3
339,20190628,-1,18660,19,6.3,16.6,0,0,0,0,10.5
340,20190628,0,18660,19,6.3,16.6,0,0,0,0,10.5
341,20180528,-1,2077,17.1,14.6,17.5,0,0,0,0,7.4
342,20180528,0,2077,17.1,14.6,17.5,0,0,0,0,7.4
343,20190216,-1,6152,-0.4,-2.4,-4,0,0,0,0,7.9
344,20190216,0,6152,-0.4,-2.4,-4,0,0,0,0,7.9
345,20180527,-1,11826,15.4,11.3,14.7,0,0,0,0,7.6
346,20180527,0,11826,15.4,11.3,14.7,0,0,0,0,7.6
347,20170425,-1,24584,4,1.5,0.9,0,0,0,0,8.4
348,20170425,0,24584,4,1.5,0.9,0,0,0,0,8.4
349,20180526,-1,590,14.2,10.2,13.2,0,0,0,0,7.6
350,20180526,0,590,14.2,10.2,13.2,0,0,0,0,7.6
351,20190215,-1,19368,0.3,-1.6,-3.3,0,0,0,0,8.7
352,20190215,0,19368,0.3,-1.6,-3.3,0,0,0,0,8.7
353,20180525,-1,17646,17.9,10.1,15.5,0,0,0,0,16.7
354,20180525,0,17646,17.9,10.1,15.5,0,0,0,0,16.7
355,20190627,-1,21663,25.2,19,28.2,0,0,0,0,2.8
356,20190627,0,21663,25.2,19,28.2,0,0,0,0,2.8
357,20180524,-1,15894,17.2,12.9,16.2,0,0,0,0,13.6
358,20180524,0,15894,17.2,12.9,16.2,0,0,0,0,13.6
359,20190214,-1,11745,3.2,0.9,0.2,0,0,0,0,6.9
360,20190214,0,11745,3.2,0.9,0.2,0,0,0,0,6.9
361,20180523,-1,24340,15.9,13.7,15.7,0.6,0.6,0,0,9
362,20180523,0,24340,15.9,13.7,15.7,0.6,0.6,0,0,9
363,20190902,-1,7178,20,16.6,20.9,0,0,0,0,9.6
364,20190902,0,7178,20,16.6,20.9,0,0,0,0,9.6
365,20180522,-1,17993,12.4,6.8,10.5,0,0,0,0,6.9
366,20180522,0,17993,12.4,6.8,10.5,0,0,0,0,6.9
367,20170221,-1,24610,3.9,2.4,0.6,0.6,0.6,0,0,10.6
368,20170221,0,24610,3.9,2.4,0.6,0.6,0.6,0,0,10.6
369,20190213,-1,24950,-0.5,-3.1,-4.8,0,0,0,0,11.5
370,20190213,0,24950,-0.5,-3.1,-4.8,0,0,0,0,11.5
371,20191017,-1,23396,9.5,5.1,7.8,0,0,0,0,3.6
372,20191017,0,23396,9.5,5.1,7.8,0,0,0,0,3.6
373,20190626,-1,10840,21.3,18.5,23.4,0,0,0,0,7.2
374,20190626,0,10840,21.3,18.5,23.4,0,0,0,0,7.2
375,20180521,-1,1362,14.2,6.4,11.1,0,0,0,0,14.6
376,20180521,0,1362,14.2,6.4,11.1,0,0,0,0,14.6
377,20190212,-1,7751,2,-1.9,-3.8,0,0,0,0,23.2
378,20190212,0,7751,2,-1.9,-3.8,0,0,0,0,23.2
379,20180520,-1,20354,11.3,6.1,9.2,0,0,0,0,8
380,20180520,0,20354,11.3,6.1,9.2,0,0,0,0,8
381,20170401,-1,8952,9.4,5.9,7,0,0,0,0,8.9
382,20170401,0,8952,9.4,5.9,7,0,0,0,0,8.9
383,20180519,-1,5660,11.8,9.5,10,0,0,0,0,10.9
384,20180519,0,5660,11.8,9.5,10,0,0,0,0,10.9
385,20190211,-1,16750,3.3,2.5,0.5,1.3,1.3,0,0,7.4
386,20190211,0,16750,3.3,2.5,0.5,1.3,1.3,0,0,7.4
387,20180518,-1,6125,13.3,11.1,11.1,0,0,0,0,17
388,20180518,0,6125,13.3,11.1,11.1,0,0,0,0,17
389,20190625,-1,23829,19.1,13.3,18.8,0,0,0,0,9.2
390,20190625,0,23829,19.1,13.3,18.8,0,0,0,0,9.2
391,20180517,-1,14840,10.7,8.7,9.3,0,0,0,0,7.2
392,20180517,0,14840,10.7,8.7,9.3,0,0,0,0,7.2
393,20190210,-1,8029,-0.9,-1,-4,0,0,0,0.01,5.7
394,20190210,0,8029,-0.9,-1,-4,0,0,0,0.01,5.7
395,20180516,-1,7875,10.5,10.1,10.2,0,0,0,0,2.1
396,20180516,0,7875,10.5,10.1,10.2,0,0,0,0,2.1
397,20190901,-1,8184,20.6,17.3,22.3,0,0,0,0,6
398,20190901,0,8184,20.6,17.3,22.3,0,0,0,0,6
399,20180515,-1,10713,13.7,5.6,10.3,0,0,0,0,16.4
400,20180515,0,10713,13.7,5.6,10.3,0,0,0,0,16.4
401,20190209,-1,1026,-1.7,-2.2,-5.2,0,0,0,0.01,7.5
402,20190209,0,1026,-1.7,-2.2,-5.2,0,0,0,0.01,7.5
403,20180514,-1,10224,15.7,7.7,13.5,0,0,0,0,11.2
404,20180514,0,10224,15.7,7.7,13.5,0,0,0,0,11.2
405,20170114,-1,9893,0.7,-2.1,-4.2,0,0,0,0.05,17
406,20170114,0,9893,0.7,-2.1,-4.2,0,0,0,0.05,17
407,20180513,-1,10603,15.9,10.7,14.7,0,0,0,0,9.9
408,20180513,0,10603,15.9,10.7,14.7,0,0,0,0,9.9
409,20190208,-1,5234,-2.7,-3.8,-6.1,0,0,0,0.01,5.3
410,20190208,0,5234,-2.7,-3.8,-6.1,0,0,0,0.01,5.3
411,20180512,-1,17865,16.1,13.6,15.7,0,0,0,0,10.7
412,20180512,0,17865,16.1,13.6,15.7,0,0,0,0,10.7
413,20170127,-1,15669,-5.7,-7.3,-9.9,0,0,0,0.05,8.4
414,20170127,0,15669,-5.7,-7.3,-9.9,0,0,0,0.05,8.4
415,20170222,-1,22818,3.2,1.6,0.3,0,0,0,0,7.1
416,20170222,0,22818,3.2,1.6,0.3,0,0,0,0,7.1
417,20170503,-1,13064,6.2,4.9,3.6,0,0,0,0,8.9
418,20170503,0,13064,6.2,4.9,3.6,0,0,0,0,8.9
419,20191028,-1,19564,10.6,9,9,0,0,0,0,8.7
420,20191028,0,19564,10.6,9,9,0,0,0,0,8.7
421,20180511,-1,14845,14.4,13.3,15,0,0,0,0,3.4
422,20180511,0,14845,14.4,13.3,15,0,0,0,0,3.4
423,20191102,-1,7491,6.3,2.4,1.4,0,0,0,0,21.9
424,20191102,0,7491,6.3,2.4,1.4,0,0,0,0,21.9
425,20180510,-1,21010,13.6,12.7,13.5,0,0,0,0,6.4
426,20180510,0,21010,13.6,12.7,13.5,0,0,0,0,6.4
427,20190207,-1,339,-5.8,-7.1,-9.4,0,0,0,0.01,4.1
428,20190207,0,339,-5.8,-7.1,-9.4,0,0,0,0.01,4.1
429,20180509,-1,24003,14,12.1,13,0,0,0,0,11.2
430,20180509,0,24003,14,12.1,13,0,0,0,0,11.2
431,20190624,-1,5572,19.6,10.4,17.8,0,0,0,0,13.6
432,20190624,0,5572,19.6,10.4,17.8,0,0,0,0,13.6
433,20180508,-1,15417,14.2,3.8,11.2,0,0,0,0,10.4
434,20180508,0,15417,14.2,3.8,11.2,0,0,0,0,10.4
435,20190206,-1,17246,-3.1,-7.1,-7.1,0,0,0,0.01,6.8
436,20190206,0,17246,-3.1,-7.1,-7.1,0,0,0,0.01,6.8
437,20180507,-1,2463,13.7,3.9,10.7,0,0,0,0,10.5
438,20180507,0,2463,13.7,3.9,10.7,0,0,0,0,10.5
439,20190831,-1,22548,20.3,16.8,21.6,0,0,0,0,7
440,20190831,0,22548,20.3,16.8,21.6,0,0,0,0,7
441,20180506,-1,15405,13.4,-1.5,9,0,0,0,0,14.1
442,20180506,0,15405,13.4,-1.5,9,0,0,0,0,14.1
443,20190205,-1,12411,-2.4,-3.3,-5.6,0,0,0,0.01,4.7
444,20190205,0,12411,-2.4,-3.3,-5.6,0,0,0,0.01,4.7
445,20180505,-1,15788,14.7,9.5,12.5,0,0,0,0,14.5
446,20180505,0,15788,14.7,9.5,12.5,0,0,0,0,14.5
447,20190623,-1,5421,18.6,16.2,18.4,0.2,0.2,0,0,15.9
448,20190623,0,5421,18.6,16.2,18.4,0.2,0.2,0,0,15.9
449,20180504,-1,13108,15.2,13.1,14.4,0,0,0,0,12.3
450,20180504,0,13108,15.2,13.1,14.4,0,0,0,0,12.3
451,20190204,-1,17515,1.1,-1.3,-3.7,0.1,0,0.07,0.01,17.1
452,20190204,0,17515,1.1,-1.3,-3.7,0.1,0,0.07,0.01,17.1
453,20180503,-1,4876,15.8,13.3,15.9,0,0,0,0,6.4
454,20180503,0,4876,15.8,13.3,15.9,0,0,0,0,6.4
455,20190929,-1,21023,10.3,8.6,8.8,0,0,0,0,8
456,20190929,0,21023,10.3,8.6,8.8,0,0,0,0,8
457,20180502,-1,8317,16.2,5.9,13.2,0,0,0,0,14.1
458,20180502,0,8317,16.2,5.9,13.2,0,0,0,0,14.1
459,20190203,-1,585,4.2,4,1.8,0.5,0.5,0,0,6.6
460,20190203,0,585,4.2,4,1.8,0.5,0.5,0,0,6.6
461,20180501,-1,23961,13.7,9,10.6,0,0,0,0,19.4
462,20180501,0,23961,13.7,9,10.6,0,0,0,0,19.4
463,20170223,-1,11379,9.9,4.4,5.6,0,0,0,0,20.7
464,20170223,0,11379,9.9,4.4,5.6,0,0,0,0,20.7
465,20190622,-1,18954,17.9,16.3,19.1,0,0,0,0,6.8
466,20190622,0,18954,17.9,16.3,19.1,0,0,0,0,6.8
467,20191016,-1,5642,14.1,11.9,13.1,0,0,0,0,10.5
468,20191016,0,5642,14.1,11.9,13.1,0,0,0,0,10.5
469,20190202,-1,14915,4.4,3.1,-0.4,0,0,0,0.04,21.8
470,20190202,0,14915,4.4,3.1,-0.4,0,0,0,0.04,21.8
471,20180430,-1,15796,17.2,13,15.9,0,0,0,0,15.5
472,20180430,0,15796,17.2,13,15.9,0,0,0,0,15.5
473,20190830,-1,9642,20.8,19.7,24,0,0,0,0,4
474,20190830,0,9642,20.8,19.7,24,0,0,0,0,4
475,20180429,-1,770,14.7,11.9,14.2,0,0,0,0,7.4
476,20180429,0,770,14.7,11.9,14.2,0,0,0,0,7.4
477,20190201,-1,4180,-0.8,-1.6,-5.6,0,0,0,0.06,16.3
478,20190201,0,4180,-0.8,-1.6,-5.6,0,0,0,0.06,16.3
479,20180428,-1,13448,11.6,7,9.2,0,0,0,0,11
480,20180428,0,13448,11.6,7,9.2,0,0,0,0,11
481,20190621,-1,8907,19.4,17.3,21.3,0,0,0,0,5.1
482,20190621,0,8907,19.4,17.3,21.3,0,0,0,0,5.1
483,20180427,-1,23323,6.6,0.8,3.6,0,0,0,0,6.9
484,20180427,0,23323,6.6,0.8,3.6,0,0,0,0,6.9
485,20190131,-1,23457,-3.6,-4.9,-7.1,0,0,0,0.06,5.4
486,20190131,0,23457,-3.6,-4.9,-7.1,0,0,0,0.06,5.4
487,20180426,-1,9765,14.8,7.8,13.3,0,0,0,0,6.2
488,20180426,0,9765,14.8,7.8,13.3,0,0,0,0,6.2
489,20170407,-1,8288,6.9,-2.1,2.3,0,0,0,0,15.1
490,20170407,0,8288,6.9,-2.1,2.3,0,0,0,0,15.1
491,20180425,-1,2892,11.5,7.6,9.9,0,0,0,0,6.9
492,20180425,0,2892,11.5,7.6,9.9,0,0,0,0,6.9
493,20190130,-1,2251,-6.3,-7.8,-10.3,0,0,0,0.06,6.7
494,20190130,0,2251,-6.3,-7.8,-10.3,0,0,0,0.06,6.7
495,20180424,-1,10538,14.7,12.3,14.3,0,0,0,0,7.7
496,20180424,0,10538,14.7,12.3,14.3,0,0,0,0,7.7
497,20190620,-1,19841,19.5,18.7,21.9,0,0,0,0,5.2
498,20190620,0,19841,19.5,18.7,21.9,0,0,0,0,5.2
499,20180423,-1,17370,13,8.5,11.8,0,0,0,0,5.4
500,20180423,0,17370,13,8.5,11.8,0,0,0,0,5.4
501,20190129,-1,13314,-4.3,-6.3,-8.8,0,0,0,0.06,10.6
502,20190129,0,13314,-4.3,-6.3,-8.8,0,0,0,0.06,10.6
503,20180422,-1,19754,16,10.8,14.8,0,0,0,0,10
504,20180422,0,19754,16,10.8,14.8,0,0,0,0,10
505,20190829,-1,7761,21,18.5,23.2,0,0,0,0,6.7
506,20190829,0,7761,21,18.5,23.2,0,0,0,0,6.7
