traffic_fact_key,location_key,year,car_count,truck_count,total_vehicles
7168,19890,2023,6,5,11
7169,20600,2010,27,5,32
7170,20600,2011,27,5,32
7171,20600,2012,25,5,30
7172,20600,2013,21,4,25
7173,20600,2014,21,4,25
7174,20600,2015,22,4,26
7175,20600,2016,22,4,26
7176,20600,2017,23,5,28
7177,20600,2018,23,5,28
7178,20600,2019,23,5,28
7179,20600,2020,22,5,27
7180,20600,2021,22,5,27
7181,20600,2022,22,5,27
7182,20600,2023,22,5,27
7183,23289,2010,27,5,32
7184,23289,2011,27,5,32
7185,23289,2012,25,5,30
7186,23289,2013,18,4,22
7187,23289,2014,17,4,21
7188,23289,2015,19,5,24
7189,23289,2016,19,5,24
7190,23289,2017,22,6,28
7191,23289,2018,22,6,28
7192,23289,2019,22,6,28
7193,23289,2020,21,6,27
7194,23289,2021,21,6,27
7195,23289,2022,21,6,27
7196,23289,2023,21,6,27
7197,14719,2010,12,4,16
7198,14719,2011,12,4,16
7199,14719,2012,12,4,16
7200,14719,2013,9,8,17
7201,14719,2014,9,8,17
7202,14719,2015,9,8,17
7203,14719,2016,9,8,17
7204,14719,2017,10,6,16
7205,14719,2018,10,6,16
7206,14719,2019,10,6,16
7207,14719,2020,10,6,16
7208,14719,2021,10,6,16
7209,14719,2022,10,6,16
7210,14719,2023,10,6,16
7211,11026,2010,13,5,18
7212,11026,2011,13,5,18
7213,11026,2012,12,5,17
7214,11026,2013,10,5,15
7215,11026,2014,10,5,15
7216,11026,2015,10,5,15
7217,11026,2016,10,5,15
7218,11026,2017,10,5,15
7219,11026,2018,10,5,15
7220,11026,2019,10,5,15
7221,11026,2020,10,5,15
7222,11026,2021,10,5,15
7223,11026,2022,10,5,15
7224,11026,2023,10,5,15
7225,551,2010,9,5,14
7226,551,2011,9,5,14
7227,551,2012,10,5,15
7228,551,2013,9,5,14
7229,551,2014,9,5,14
7230,551,2015,9,7,16
7231,551,2016,9,7,16
7232,551,2017,9,7,16
7233,551,2018,9,7,16
7234,551,2019,9,7,16
7235,551,2020,9,7,16
7236,551,2021,9,7,16
7237,551,2022,9,7,16
7238,551,2023,9,7,16
7239,19927,2010,14,5,19
7240,19927,2011,14,5,19
7241,19927,2012,14,5,19
7242,19927,2013,12,5,17
7243,19927,2014,11,5,16
7244,19927,2015,9,7,16
7245,19927,2016,9,7,16
7246,19927,2017,10,7,17
7247,19927,2018,10,7,17
7248,19927,2019,10,7,17
7249,19927,2020,9,8,17
7250,19927,2021,9,8,17
7251,19927,2022,9,8,17
7252,19927,2023,9,8,17
7253,7159,2010,6,3,9
7254,7159,2011,6,3,9
7255,7159,2012,6,3,9
7256,7159,2013,7,4,11
7257,7159,2014,7,4,11
7258,7159,2015,6,7,13
7259,7159,2016,6,7,13
7260,7159,2017,6,7,13
7261,7159,2018,6,7,13
7262,7159,2019,6,7,13
7263,7159,2020,6,7,13
7264,7159,2021,6,7,13
7265,7159,2022,6,7,13
7266,7159,2023,6,7,13
7267,13084,2010,16,6,22
7268,13084,2011,16,6,22
7269,13084,2012,15,5,20
7270,13084,2013,16,5,21
7271,13084,2014,17,5,22
7272,13084,2015,17,5,22
7273,13084,2016,17,5,22
7274,13084,2017,18,6,24
7275,13084,2018,18,6,24
7276,13084,2019,18,6,24
7277,13084,2020,16,5,21
7278,13084,2021,16,5,21
7279,13084,2022,16,5,21
7280,13084,2023,17,4,21
7281,2611,2010,17,6,23
7282,2611,2011,17,6,23
7283,2611,2012,16,5,21
7284,2611,2013,17,5,22
7285,2611,2014,17,5,22
7286,2611,2015,16,5,21
7287,2611,2016,16,5,21
7288,2611,2017,17,6,23
7289,2611,2018,17,6,23
7290,2611,2019,17,6,23
7291,2611,2020,16,5,21
7292,2611,2021,16,5,21
7293,2611,2022,16,5,21
7294,2611,2023,17,4,21
7295,5560,2010,13,5,18
7296,5560,2011,14,5,19
7297,5560,2012,13,5,18
7298,5560,2013,11,5,16
7299,5560,2014,11,5,16
7300,5560,2015,10,5,15
7301,5560,2016,10,5,15
7302,5560,2017,10,6,16
7303,5560,2018,10,6,16
7304,5560,2019,10,6,16
7305,5560,2020,10,6,16
7306,5560,2021,10,6,16
7307,5560,2022,10,6,16
7308,5560,2023,10,6,16
7309,176,2010,7,5,12
7310,176,2011,7,5,12
7311,176,2012,7,5,12
7312,176,2013,10,5,15
7313,176,2014,11,5,16
7314,176,2015,10,5,15
7315,176,2016,10,5,15
7316,176,2017,11,5,16
7317,176,2018,11,5,16
7318,176,2019,11,5,16
7319,176,2020,11,5,16
7320,176,2021,11,5,16
7321,176,2022,11,5,16
7322,176,2023,11,6,17
7323,10297,2010,7,5,12
7324,10297,2011,8,5,13
7325,10297,2012,8,5,13
7326,10297,2013,12,5,17
7327,10297,2014,14,5,19
7328,10297,2015,14,5,19
7329,10297,2016,14,5,19
7330,10297,2017,14,5,19
7331,10297,2018,15,5,20
7332,10297,2019,15,5,20
7333,10297,2020,14,7,21
7334,10297,2021,14,7,21
7335,10297,2022,14,7,21
7336,10297,2023,14,7,21
7337,5464,2010,3,3,6
7338,5464,2011,3,3,6
7339,5464,2012,3,3,6
7340,5464,2013,3,3,6
7341,5464,2014,3,3,6
7342,5464,2015,3,3,6
7343,5464,2016,3,3,6
7344,5464,2017,3,3,6
7345,5464,2018,3,3,6
7346,5464,2019,3,3,6
7347,5464,2020,3,3,6
7348,5464,2021,3,3,6
7349,5464,2022,3,3,6
7350,5464,2023,3,3,6
7351,3905,2010,14,4,18
7352,3905,2011,14,4,18
7353,3905,2012,14,4,18
7354,3905,2013,12,4,16
7355,3905,2014,13,4,17
7356,3905,2015,11,5,16
7357,3905,2016,11,5,16
7358,3905,2017,11,5,16
7359,3905,2018,11,5,16
7360,3905,2019,11,5,16
7361,3905,2020,11,7,18
7362,3905,2021,11,7,18
7363,3905,2022,11,7,18
7364,3905,2023,11,7,18
7365,5327,2010,5,3,8
7366,5327,2011,5,3,8
7367,5327,2012,5,3,8
7368,5327,2013,7,3,10
7369,5327,2014,7,3,10
7370,5327,2015,7,5,12
7371,5327,2016,7,5,12
7372,5327,2017,7,5,12
7373,5327,2018,7,5,12
7374,5327,2019,7,5,12
7375,5327,2020,7,8,15
7376,5327,2021,7,8,15
7377,5327,2022,7,8,15
7378,5327,2023,7,8,15
7379,18139,2010,13,5,18
7380,18139,2011,13,5,18
7381,18139,2012,13,5,18
7382,18139,2013,12,5,17
7383,18139,2014,13,5,18
7384,18139,2015,13,5,18
7385,18139,2016,12,5,17
7386,18139,2017,12,5,17
7387,18139,2018,12,5,17
7388,18139,2019,12,5,17
7389,18139,2020,11,7,18
7390,18139,2021,11,7,18
7391,18139,2022,11,7,18
7392,18139,2023,11,7,18
7393,7127,2010,12,4,16
7394,7127,2011,12,4,16
7395,7127,2012,12,4,16
7396,7127,2013,7,4,11
7397,7127,2014,7,4,11
7398,7127,2015,7,4,11
7399,7127,2016,7,4,11
7400,7127,2017,7,4,11
7401,7127,2018,7,4,11
7402,7127,2019,7,4,11
7403,7127,2020,6,6,12
7404,7127,2021,6,6,12
7405,7127,2022,6,6,12
7406,7127,2023,6,6,12
7407,21656,2010,10,5,15
7408,21656,2011,10,5,15
7409,21656,2012,10,5,15
7410,21656,2013,8,5,13
7411,21656,2014,9,5,14
7412,21656,2015,7,5,12
7413,21656,2016,7,5,12
7414,21656,2017,7,5,12
7415,21656,2018,7,5,12
7416,21656,2019,7,5,12
7417,21656,2020,7,8,15
7418,21656,2021,7,8,15
7419,21656,2022,7,8,15
7420,21656,2023,7,8,15
7421,7528,2010,17,5,22
7422,7528,2011,17,5,22
7423,7528,2012,17,5,22
7424,7528,2013,17,5,22
7425,7528,2014,17,5,22
7426,7528,2015,16,5,21
7427,7528,2016,16,5,21
7428,7528,2017,16,5,21
7429,7528,2018,16,5,21
7430,7528,2019,16,5,21
7431,7528,2020,16,5,21
7432,7528,2021,15,5,20
7433,7528,2022,15,5,20
7434,7528,2023,15,5,20
7435,8541,2010,17,5,22
7436,8541,2011,17,5,22
7437,8541,2012,17,5,22
7438,8541,2013,16,5,21
7439,8541,2014,16,5,21
7440,8541,2015,15,5,20
7441,8541,2016,15,5,20
7442,8541,2017,15,5,20
7443,8541,2018,15,5,20
7444,8541,2019,15,5,20
7445,8541,2020,15,5,20
7446,8541,2021,14,8,22
7447,8541,2022,14,8,22
7448,8541,2023,14,8,22
7449,824,2010,17,6,23
7450,824,2011,18,6,24
7451,824,2012,17,6,23
7452,824,2013,16,6,22
7453,824,2014,16,6,22
7454,824,2015,15,5,20
7455,824,2016,15,5,20
7456,824,2017,15,5,20
7457,824,2018,14,5,19
7458,824,2019,14,5,19
7459,824,2020,14,5,19
7460,824,2021,13,8,21
7461,824,2022,13,8,21
7462,824,2023,13,6,19
7463,18838,2010,14,5,19
7464,18838,2011,14,5,19
7465,18838,2012,14,5,19
7466,18838,2013,11,5,16
7467,18838,2014,11,5,16
7468,18838,2015,10,5,15
7469,18838,2016,9,5,14
7470,18838,2017,9,5,14
7471,18838,2018,9,5,14
7472,18838,2019,9,5,14
7473,18838,2020,10,10,20
7474,18838,2021,11,9,20
7475,18838,2022,11,9,20
7476,18838,2023,10,7,17
7477,14815,2010,12,6,18
7478,14815,2011,12,6,18
7479,14815,2012,12,6,18
7480,14815,2013,10,5,15
7481,14815,2014,10,5,15
7482,14815,2015,10,5,15
7483,14815,2016,9,5,14
7484,14815,2017,9,5,14
7485,14815,2018,9,5,14
7486,14815,2019,9,5,14
7487,14815,2020,10,10,20
7488,14815,2021,10,10,20
7489,14815,2022,10,10,20
7490,14815,2023,10,7,17
7491,20753,2010,5,5,10
7492,20753,2011,5,5,10
7493,20753,2012,5,5,10
7494,20753,2013,4,6,10
7495,20753,2014,4,6,10
7496,20753,2015,4,6,10
7497,20753,2016,4,6,10
7498,20753,2017,5,6,11
7499,20753,2018,5,6,11
7500,20753,2019,5,6,11
7501,20753,2020,5,10,15
7502,20753,2021,3,10,13
7503,20753,2022,3,10,13
7504,20753,2023,3,10,13
7505,10955,2010,7,5,12
7506,10955,2011,7,5,12
7507,10955,2012,7,5,12
7508,10955,2013,5,5,10
7509,10955,2014,5,5,10
7510,10955,2015,5,5,10
7511,10955,2016,5,5,10
7512,10955,2017,5,5,10
7513,10955,2018,5,5,10
7514,10955,2019,5,5,10
7515,10955,2020,5,5,10
7516,10955,2021,5,5,10
7517,10955,2022,5,5,10
7518,10955,2023,5,5,10
7519,10043,2010,2,4,6
7520,10043,2011,2,4,6
7521,10043,2012,2,4,6
7522,10043,2013,2,4,6
7523,10043,2014,2,4,6
7524,10043,2015,2,4,6
7525,10043,2016,2,4,6
7526,10043,2017,2,4,6
7527,10043,2018,2,4,6
7528,10043,2019,2,4,6
7529,10043,2020,2,4,6
7530,10043,2021,2,4,6
7531,10043,2022,2,4,6
7532,10043,2023,2,4,6
7533,23250,2010,3,3,6
7534,23250,2011,3,3,6
7535,23250,2012,3,3,6
7536,23250,2013,3,3,6
7537,23250,2014,3,3,6
7538,23250,2015,3,3,6
7539,23250,2016,3,3,6
7540,23250,2017,3,3,6
7541,23250,2018,3,3,6
7542,23250,2019,3,3,6
7543,23250,2020,3,3,6
7544,23250,2021,3,3,6
7545,23250,2022,3,3,6
7546,23250,2023,3,3,6
7547,1332,2010,3,5,8
7548,1332,2011,3,5,8
7549,1332,2012,3,5,8
7550,1332,2013,3,5,8
7551,1332,2014,3,5,8
7552,1332,2015,3,5,8
7553,1332,2016,3,5,8
7554,1332,2017,3,5,8
7555,1332,2018,3,5,8
7556,1332,2019,3,5,8
7557,1332,2020,3,8,11
7558,1332,2021,3,8,11
7559,1332,2022,3,8,11
7560,1332,2023,3,8,11
7561,3004,2010,3,6,9
7562,3004,2011,3,6,9
7563,3004,2012,3,6,9
7564,3004,2013,3,6,9
7565,3004,2014,3,6,9
7566,3004,2015,3,6,9
7567,3004,2016,3,6,9
7568,3004,2017,3,6,9
7569,3004,2018,3,6,9
7570,3004,2019,3,6,9
7571,3004,2020,3,6,9
7572,3004,2021,3,10,13
7573,3004,2022,3,10,13
7574,3004,2023,3,10,13
7575,19184,2010,10,5,15
7576,19184,2011,11,5,16
7577,19184,2012,11,5,16
7578,19184,2013,9,5,14
7579,19184,2014,9,5,14
7580,19184,2015,6,5,11
7581,19184,2016,6,5,11
7582,19184,2017,6,5,11
7583,19184,2018,6,5,11
7584,19184,2019,6,5,11
7585,19184,2020,6,5,11
7586,19184,2021,6,6,12
7587,19184,2022,6,6,12
7588,19184,2023,6,6,12
7589,12770,2010,13,6,19
7590,12770,2011,15,6,21
7591,12770,2012,15,6,21
7592,12770,2013,12,5,17
7593,12770,2014,12,5,17
7594,12770,2015,11,5,16
7595,12770,2016,9,5,14
7596,12770,2017,9,5,14
7597,12770,2018,9,5,14
7598,12770,2019,9,5,14
7599,12770,2020,9,5,14
7600,12770,2021,8,8,16
7601,12770,2022,8,8,16
7602,12770,2023,7,8,15
7603,19150,2010,8,4,12
7604,19150,2011,7,4,11
7605,19150,2012,7,4,11
7606,19150,2013,6,4,10
7607,19150,2014,6,4,10
7608,19150,2015,6,5,11
7609,19150,2016,6,5,11
7610,19150,2017,6,5,11
7611,19150,2018,6,5,11
7612,19150,2019,6,5,11
7613,19150,2020,6,5,11
7614,19150,2021,6,5,11
7615,19150,2022,5,4,9
7616,19150,2023,5,4,9
7617,649,2010,9,6,15
7618,649,2011,7,6,13
7619,649,2012,8,6,14
7620,649,2013,7,5,12
7621,649,2014,8,5,13
7622,649,2015,6,5,11
7623,649,2016,6,5,11
7624,649,2017,6,5,11
7625,649,2018,6,5,11
7626,649,2019,6,5,11
7627,649,2020,6,5,11
7628,649,2021,5,8,13
7629,649,2022,5,5,10
7630,649,2023,5,5,10
7631,8799,2010,0,0,0
7632,8799,2011,0,0,0
7633,8799,2012,0,0,0
7634,8799,2013,6,6,12
7635,8799,2014,6,6,12
7636,8799,2015,6,6,12
7637,8799,2016,6,6,12
7638,8799,2017,6,6,12
7639,8799,2018,6,6,12
7640,8799,2019,6,6,12
7641,8799,2020,6,6,12
7642,8799,2021,7,7,14
7643,8799,2022,7,7,14
7644,8799,2023,7,7,14
7645,17157,2010,4,6,10
7646,17157,2011,4,6,10
7647,17157,2012,4,6,10
7648,17157,2013,5,5,10
7649,17157,2014,5,5,10
7650,17157,2015,4,5,9
7651,17157,2016,4,5,9
7652,17157,2017,4,5,9
7653,17157,2018,4,5,9
7654,17157,2019,4,5,9
7655,17157,2020,4,5,9
7656,17157,2021,5,8,13
7657,17157,2022,5,8,13
7658,17157,2023,5,8,13
7659,3815,2010,1,3,4
7660,3815,2011,1,3,4
7661,3815,2012,1,3,4
7662,3815,2013,3,3,6
7663,3815,2014,3,3,6
7664,3815,2015,3,5,8
7665,3815,2016,3,5,8
7666,3815,2017,3,5,8
7667,3815,2018,3,5,8
7668,3815,2019,3,5,8
7669,3815,2020,3,5,8
7670,3815,2021,3,5,8
7671,3815,2022,3,5,8
7672,3815,2023,3,5,8
7673,5288,2010,7,5,12
7674,5288,2011,6,5,11
7675,5288,2012,6,5,11
7676,5288,2013,6,5,11
7677,5288,2014,6,5,11
7678,5288,2015,5,5,10
7679,5288,2016,4,5,9
7680,5288,2017,5,5,10
7681,5288,2018,5,5,10
7682,5288,2019,5,8,13
7683,5288,2020,4,10,14
7684,5288,2021,4,10,14
7685,5288,2022,4,10,14
7686,5288,2023,4,10,14
7687,1507,2010,8,5,13
7688,1507,2011,8,5,13
7689,1507,2012,8,5,13
7690,1507,2013,15,6,21
7691,1507,2014,17,5,22
7692,1507,2015,16,4,20
7693,1507,2016,17,5,22
7694,1507,2017,17,5,22
7695,1507,2018,18,7,25
7696,1507,2019,18,7,25
7697,1507,2020,17,6,23
7698,1507,2021,17,6,23
7699,1507,2022,16,5,21
7700,1507,2023,16,5,21
7701,3606,2010,11,6,17
7702,3606,2011,11,6,17
7703,3606,2012,10,6,16
7704,3606,2013,7,6,13
7705,3606,2014,7,6,13
7706,3606,2015,7,6,13
7707,3606,2016,6,6,12
7708,3606,2017,7,6,13
7709,3606,2018,7,6,13
7710,3606,2019,7,6,13
7711,3606,2020,7,6,13
7712,3606,2021,8,8,16
7713,3606,2022,7,10,17
7714,3606,2023,7,10,17
7715,8116,2010,10,5,15
7716,8116,2011,10,5,15
7717,8116,2012,10,5,15
7718,8116,2013,6,6,12
7719,8116,2014,6,6,12
7720,8116,2015,6,5,11
7721,8116,2016,6,5,11
7722,8116,2017,6,5,11
7723,8116,2018,6,5,11
7724,8116,2019,6,5,11
7725,8116,2020,6,5,11
7726,8116,2021,7,7,14
7727,8116,2022,7,7,14
7728,8116,2023,7,7,14
7729,3736,2010,10,5,15
7730,3736,2011,10,5,15
7731,3736,2012,11,5,16
7732,3736,2013,10,5,15
7733,3736,2014,10,5,15
7734,3736,2015,6,6,12
7735,3736,2016,5,6,11
7736,3736,2017,6,6,12
7737,3736,2018,6,6,12
7738,3736,2019,6,6,12
7739,3736,2020,6,6,12
7740,3736,2021,5,5,10
7741,3736,2022,5,5,10
7742,3736,2023,5,5,10
7743,16329,2010,8,6,14
7744,16329,2011,8,6,14
7745,16329,2012,8,6,14
7746,16329,2013,8,6,14
7747,16329,2014,8,6,14
7748,16329,2015,5,7,12
7749,16329,2016,5,7,12
7750,16329,2017,5,7,12
7751,16329,2018,5,7,12
7752,16329,2019,5,7,12
7753,16329,2020,5,7,12
7754,16329,2021,5,6,11
7755,16329,2022,5,6,11
7756,16329,2023,5,6,11
7757,8140,2010,17,4,21
7758,8140,2011,17,4,21
7759,8140,2012,17,4,21
7760,8140,2013,15,4,19
7761,8140,2014,17,4,21
7762,8140,2015,15,5,20
7763,8140,2016,14,8,22
7764,8140,2017,14,8,22
7765,8140,2018,13,9,22
7766,8140,2019,13,9,22
7767,8140,2020,13,9,22
7768,8140,2021,13,9,22
7769,8140,2022,13,9,22
7770,8140,2023,13,9,22
7771,5034,2010,17,6,23
7772,5034,2011,18,6,24
7773,5034,2012,17,6,23
7774,5034,2013,15,6,21
7775,5034,2014,16,6,22
7776,5034,2015,15,5,20
7777,5034,2016,15,5,20
7778,5034,2017,15,5,20
7779,5034,2018,14,5,19
7780,5034,2019,14,5,19
7781,5034,2020,14,5,19
7782,5034,2021,13,8,21
7783,5034,2022,13,8,21
7784,5034,2023,13,6,19
7785,18380,2010,0,0,0
7786,18380,2011,0,0,0
7787,18380,2012,0,0,0
7788,18380,2013,48,10,58
7789,18380,2014,48,10,58
7790,18380,2015,50,10,60
7791,18380,2016,50,10,60
7792,18380,2017,52,11,63
7793,18380,2018,54,13,67
7794,18380,2019,54,13,67
7795,18380,2020,54,13,67
7796,18380,2021,55,13,68
7797,18380,2022,56,15,71
7798,18380,2023,56,15,71
7799,14540,2010,0,0,0
7800,14540,2011,0,0,0
7801,14540,2012,0,0,0
7802,14540,2013,12,11,23
7803,14540,2014,13,11,24
7804,14540,2015,15,10,25
7805,14540,2016,16,10,26
7806,14540,2017,15,10,25
7807,14540,2018,17,13,30
7808,14540,2019,17,13,30
7809,14540,2020,17,13,30
7810,14540,2021,17,13,30
7811,14540,2022,17,15,32
7812,14540,2023,17,15,32
7813,9719,2010,0,0,0
7814,9719,2011,0,0,0
7815,9719,2012,0,0,0
7816,9719,2013,12,11,23
7817,9719,2014,13,11,24
7818,9719,2015,15,10,25
7819,9719,2016,16,10,26
7820,9719,2017,15,10,25
7821,9719,2018,17,13,30
7822,9719,2019,17,13,30
7823,9719,2020,17,13,30
7824,9719,2021,17,13,30
7825,9719,2022,17,15,32
7826,9719,2023,17,15,32
7827,7454,2010,36,13,49
7828,7454,2011,40,13,53
7829,7454,2012,41,13,54
7830,7454,2013,43,11,54
7831,7454,2014,44,11,55
7832,7454,2015,45,12,57
7833,7454,2016,46,11,57
7834,7454,2017,48,15,63
7835,7454,2018,48,15,63
7836,7454,2019,47,16,63
7837,7454,2020,47,16,63
7838,7454,2021,49,14,63
7839,7454,2022,50,14,64
7840,7454,2023,51,12,63
7841,12903,2010,40,11,51
7842,12903,2011,42,11,53
7843,12903,2012,43,11,54
7844,12903,2013,44,11,55
7845,12903,2014,45,11,56
7846,12903,2015,46,12,58
7847,12903,2016,47,12,59
7848,12903,2017,52,16,68
7849,12903,2018,51,16,67
7850,12903,2019,51,16,67
7851,12903,2020,51,16,67
7852,12903,2021,53,14,67
7853,12903,2022,54,14,68
7854,12903,2023,55,13,68
7855,19769,2010,10,9,19
7856,19769,2011,10,9,19
7857,19769,2012,10,9,19
7858,19769,2013,10,9,19
7859,19769,2014,10,9,19
7860,19769,2015,10,9,19
7861,19769,2016,10,9,19
7862,19769,2017,10,9,19
7863,19769,2018,10,10,20
7864,19769,2019,10,10,20
7865,19769,2020,10,10,20
7866,19769,2021,10,10,20
7867,19769,2022,10,10,20
7868,19769,2023,10,10,20
7869,7943,2010,47,10,57
7870,7943,2011,48,10,58
7871,7943,2012,49,10,59
7872,7943,2013,50,10,60
7873,7943,2014,51,10,61
7874,7943,2015,52,10,62
7875,7943,2016,54,10,64
7876,7943,2017,56,13,69
7877,7943,2018,60,12,72
7878,7943,2019,61,12,73
7879,7943,2020,60,12,72
7880,7943,2021,62,12,74
7881,7943,2022,63,12,75
7882,7943,2023,64,12,76
7883,20539,2010,4,9,13
7884,20539,2011,4,9,13
7885,20539,2012,4,9,13
7886,20539,2013,4,9,13
7887,20539,2014,4,9,13
7888,20539,2015,4,9,13
7889,20539,2016,5,9,14
7890,20539,2017,5,9,14
7891,20539,2018,5,9,14
7892,20539,2019,4,10,14
7893,20539,2020,4,10,14
7894,20539,2021,4,10,14
7895,20539,2022,4,10,14
7896,20539,2023,4,10,14
7897,15241,2010,34,10,44
7898,15241,2011,34,10,44
7899,15241,2012,34,10,44
7900,15241,2013,35,10,45
7901,15241,2014,36,12,48
7902,15241,2015,37,11,48
7903,15241,2016,37,11,48
7904,15241,2017,38,11,49
7905,15241,2018,40,14,54
7906,15241,2019,40,14,54
7907,15241,2020,40,14,54
7908,15241,2021,41,14,55
7909,15241,2022,42,14,56
7910,15241,2023,42,14,56
7911,833,2010,39,8,47
7912,833,2011,39,8,47
7913,833,2012,39,8,47
7914,833,2013,40,8,48
7915,833,2014,41,10,51
7916,833,2015,44,10,54
7917,833,2016,45,10,55
7918,833,2017,46,11,57
7919,833,2018,48,15,63
7920,833,2019,48,15,63
7921,833,2020,47,15,62
7922,833,2021,48,14,62
7923,833,2022,49,14,63
7924,833,2023,49,14,63
7925,22753,2010,6,8,14
7926,22753,2011,6,8,14
7927,22753,2012,7,11,18
7928,22753,2013,7,11,18
7929,22753,2014,7,11,18
7930,22753,2015,7,11,18
7931,22753,2016,7,11,18
7932,22753,2017,8,10,18
7933,22753,2018,8,10,18
7934,22753,2019,8,10,18
7935,22753,2020,8,12,20
7936,22753,2021,8,12,20
7937,22753,2022,8,12,20
7938,22753,2023,8,12,20
7939,20863,2010,33,11,44
7940,20863,2011,33,11,44
7941,20863,2012,35,11,46
7942,20863,2013,33,6,39
7943,20863,2014,34,6,40
7944,20863,2015,33,5,38
7945,20863,2016,33,5,38
7946,20863,2017,34,7,41
7947,20863,2018,36,9,45
7948,20863,2019,36,9,45
7949,20863,2020,35,10,45
7950,20863,2021,36,10,46
7951,20863,2022,35,10,45
7952,20863,2023,35,10,45
7953,1854,2010,13,5,18
7954,1854,2011,13,5,18
7955,1854,2012,13,5,18
7956,1854,2013,12,5,17
7957,1854,2014,11,5,16
7958,1854,2015,11,5,16
7959,1854,2016,10,7,17
7960,1854,2017,10,7,17
7961,1854,2018,10,7,17
7962,1854,2019,10,7,17
7963,1854,2020,10,7,17
7964,1854,2021,10,7,17
7965,1854,2022,9,10,19
7966,1854,2023,9,10,19
7967,2150,2010,0,0,0
7968,2150,2011,0,0,0
7969,2150,2012,0,0,0
7970,2150,2013,0,0,0
7971,2150,2014,0,0,0
7972,2150,2015,0,0,0
7973,2150,2016,2,10,12
7974,2150,2017,2,10,12
7975,2150,2018,2,10,12
7976,2150,2019,2,10,12
7977,2150,2020,2,10,12
7978,2150,2021,2,10,12
7979,2150,2022,2,10,12
7980,2150,2023,2,10,12
7981,6021,2010,4,10,14
7982,6021,2011,4,10,14
7983,6021,2012,4,10,14
7984,6021,2013,4,10,14
7985,6021,2014,4,10,14
7986,6021,2015,4,10,14
7987,6021,2016,4,10,14
7988,6021,2017,4,10,14
7989,6021,2018,4,10,14
7990,6021,2019,4,10,14
7991,6021,2020,4,10,14
7992,6021,2021,4,10,14
7993,6021,2022,4,10,14
7994,6021,2023,4,10,14
7995,5708,2010,5,8,13
7996,5708,2011,6,9,15
7997,5708,2012,7,10,17
7998,5708,2013,7,10,17
7999,5708,2014,7,8,15
8000,5708,2015,7,8,15
8001,5708,2016,7,8,15
8002,5708,2017,7,8,15
8003,5708,2018,7,8,15
8004,5708,2019,7,8,15
8005,5708,2020,7,8,15
8006,5708,2021,7,8,15
8007,5708,2022,7,8,15
8008,5708,2023,7,8,15
8009,18707,2010,9,12,21
8010,18707,2011,9,12,21
8011,18707,2012,9,12,21
8012,18707,2013,9,12,21
8013,18707,2014,9,12,21
8014,18707,2015,10,13,23
8015,18707,2016,10,15,25
8016,18707,2017,12,15,27
8017,18707,2018,12,15,27
8018,18707,2019,12,15,27
8019,18707,2020,12,15,27
8020,18707,2021,13,14,27
8021,18707,2022,13,14,27
8022,18707,2023,13,14,27
8023,15348,2010,66,22,88
8024,15348,2011,61,22,83
8025,15348,2012,60,22,82
8026,15348,2013,61,22,83
8027,15348,2014,62,22,84
8028,15348,2015,61,24,85
8029,15348,2016,62,24,86
8030,15348,2017,65,30,95
8031,15348,2018,66,30,96
8032,15348,2019,68,30,98
8033,15348,2020,67,30,97
8034,15348,2021,70,30,100
8035,15348,2022,71,30,101
8036,15348,2023,72,30,102
8037,18261,2010,3,9,12
8038,18261,2011,3,9,12
8039,18261,2012,3,9,12
8040,18261,2013,3,9,12
8041,18261,2014,3,9,12
8042,18261,2015,3,9,12
8043,18261,2016,3,9,12
8044,18261,2017,3,9,12
8045,18261,2018,3,9,12
8046,18261,2019,3,9,12
8047,18261,2020,4,10,14
8048,18261,2021,4,10,14
8049,18261,2022,4,10,14
8050,18261,2023,4,10,14
8051,22251,2010,0,0,0
8052,22251,2011,0,0,0
8053,22251,2012,0,0,0
8054,22251,2013,0,0,0
8055,22251,2014,0,0,0
8056,22251,2015,12,6,18
8057,22251,2016,12,6,18
8058,22251,2017,12,6,18
8059,22251,2018,12,6,18
8060,22251,2019,12,6,18
8061,22251,2020,13,8,21
8062,22251,2021,13,7,20
8063,22251,2022,13,7,20
8064,22251,2023,13,7,20
8065,21604,2010,7,8,15
8066,21604,2011,7,8,15
8067,21604,2012,7,8,15
8068,21604,2013,5,7,12
8069,21604,2014,5,7,12
8070,21604,2015,5,7,12
8071,21604,2016,5,7,12
8072,21604,2017,5,12,17
8073,21604,2018,5,12,17
8074,21604,2019,5,12,17
8075,21604,2020,4,13,17
8076,21604,2021,4,13,17
8077,21604,2022,5,14,19
8078,21604,2023,5,14,19
8079,18082,2010,7,4,11
8080,18082,2011,7,4,11
8081,18082,2012,7,4,11
8082,18082,2013,5,8,13
8083,18082,2014,5,8,13
8084,18082,2015,5,8,13
8085,18082,2016,5,8,13
8086,18082,2017,5,6,11
8087,18082,2018,5,6,11
8088,18082,2019,5,6,11
8089,18082,2020,5,6,11
8090,18082,2021,5,6,11
8091,18082,2022,5,6,11
8092,18082,2023,5,6,11
8093,13776,2010,20,2,22
8094,13776,2011,20,2,22
8095,13776,2012,17,2,19
8096,13776,2013,16,5,21
8097,13776,2014,16,5,21
8098,13776,2015,16,6,22
8099,13776,2016,16,6,22
8100,13776,2017,16,5,21
8101,13776,2018,16,5,21
8102,13776,2019,17,5,22
